urn:cts:greekLit:tlg5026.msA.hmt:18.33.comment	βαίνω βαίνω γίγνομαι εἴλω εἴλωXἀλάομαιXἀλέω λαός τεῖχος ὁμοκλάωXὁμοκλέω εἴλω ψιλόω ἐάλη οἰμάω ἀλεὶς σχηματισμός θέμα ψιλόω
urn:cts:greekLit:tlg5026.msA.hmt:18.34.comment	συναλιφή ἐκήλια ἐκληπτέον ἀπόφασιςXἀπόφημι ἕκηλος οἰόν ἡσυχάζω πάσχω ἀεικήςXἀεκήλιος ἔργον ἀσκαλωνίτης ἀεικήςXἀεκήλιος ἥσυχαXἥσυχος εἰρηνικός ἕκηλος ἥσυχος στέρησιςXστέρομαι ἐκδέχομαι ἀρίσταρχος ταραχώδης ἀεκούσιοςXἀκούσιος ἑκών πάσχω ὁμοιόωXὁμοῖοςXὅμοιος ἀλέξιονXἀλέξωXἄλεξις ἔχω δηλέομαι
urn:cts:greekLit:tlg5026.msA.hmt:18.35.comment	αἴθεXεἴθεXεἴτε ὀφείλω ἀπολλώνιος σύνταξις τίθημι στίχοςXστείχω ἔχω
urn:cts:greekLit:tlg5026.msA.hmt:18.36.comment	σύνδεσμος ὑποστιγμή ἀποφθίνω λόγος πενθέω υἱός ἀπόλλυμι ὑπόδεξις ὑποστρέφω οἴκαδε παντελής παραιρέω ὑποστιγμή κοινόςXκοινόω νοέωXνοόω ἄνοθεν ἀνήρ ἐμβάλλω εὐνάζωXεὐνάωXεὐνή
urn:cts:greekLit:tlg5026.msA.hmt:18.37.comment	ἑξῆςXἔχω ἀπόλλυμι αναστρεπτέον ἀκόλουθος ἐμός ἀναστρέφω συντάσσω δοτικός δόρυ ἐμός ἐρῶ δόρυ ἐμός κτεατίζω
urn:cts:greekLit:tlg5026.msA.hmt:18.38.comment	οἴομαι λόγος ἀποτρέπω σπουδάζωXσπουδή πρότεροςXπρῶτος ἐπίτασις τάσσω αὐτίκα φίλος ἀκολουθέω
urn:cts:greekLit:tlg5026.msA.hmt:18.39.comment	περιθέσπασαν ἀείρωXἀράXἀράζωXἀρή σημαίνω βλάβηXβλάπτω ἀσκαλωνίτης δέω δισύλλαβος ἐκδεκτέον ποιητικός πρόκειμαι σύνδεσμος
urn:cts:greekLit:tlg5026.msA.hmt:18.4.comment	φαῦλος ἀγωνιάω κίνδυνος δύσελπις ατυχίᾳ προληπτικός νόος
urn:cts:greekLit:tlg5026.msA.hmt:18.40.comment	ω ἀράXἄρης ἀρίσταρχος ἐγώXἐμέωXἐμός δέωXδεῖ ἀλεξητήρ γίγνομαι ἀράXἄρης ἀπόλλυμι εὐθεῖαXεὐθύς ἄρευςXἄρηςXἄρις πείρευς πείρης υἱός εἰκαῖος ἀείρωXἀράXἀράζωXἀρή βλάβηXβλάπτω ἡσίοδος ἀείρωXἀράXἀράζωXἀρή ἀλκτήρ βλάβηXβλάπτω κάκωσις φημί
urn:cts:greekLit:tlg5026.msA.hmt:18.41.comment	βλαβης κάκωσις ἀποτρεπτικός κωλυτήςXκωλυτός βοηθός ἀράXἄρης ἀλκτήρ ἀποτρεπτικός πολεμόωXπόλεμος παρμενίσκος βαρύτονος δέω ἀποδίδωμι πόλεμος ἐμός ἐφάλλομαι πανοπλία δέω ἔξοδος ἀλκτήρ γίγνομαι πάτροκλοςXπατρόκλον βοηθός πτολεμαῖος ασκαλωνίτης περισσός δέω φημί
urn:cts:greekLit:tlg5026.msA.hmt:18.42.comment	φημί ἑξῆςXἔχω νεομαί ὄφρα φίλοςXφιλέω κεφαλή ὑποστιγμή μέχρι αμείνονές ἄλλος ἀποτελέω σύνδεσμος λόγος ἀρτάω ἵημιXὅςXᾗ ἀνταπόδοσις ἐρίς θέαXθεάXθεάω λόγος ἐθίζωXἠθικός μήτε πατρίς ὑποστρέφω μείρομαι μήτε ἐκδικέω ἀναιρέω φιλονεικέωXφιλονικέω θέαXθεάXθεάω ἄνθρωπος ἄνθρωπος ἀπόλλυμι ἑξῆςXἔχω λογόωXλόγος νέομαιXνέω ὄφρα φίλοςXφιλέω κεφαλή ἐπανείληψε χρονικός ἐπίρρημα ὑπόμνησις ἀρχή παραλείπω παρεκβαίνω
urn:cts:greekLit:tlg5026.msA.hmt:18.43.comment	ἀλαζών φημί φορτικός ῥητέος ἔθος πᾶςXπᾶσις ἐπαινέω
urn:cts:greekLit:tlg5026.msA.hmt:18.44.comment	ἡράκλειτος φύςXφύσιςXφύω ἔρις συνεστᾶναι νομίζω μέμφομαι ὅμηρος σύγχυσις κόσμος δοκάζωXδοκέωXδοκήXδοκόωXδοκώ εὔχομαι εἶπον ἐναντίωσις ἔρις ἔχθραXἔχθρη ἐπιφέρω χόλος πρᾶγμα ἐναντίωσις φρόνιμος ἐξίστημιXἐξιστάω λογισμός
urn:cts:greekLit:tlg5026.msA.hmt:18.45.comment	πλάτων τριμερής ψυχή ἀποφαίνω θυμικός ἐπιθυμητικός λογιστικός
urn:cts:greekLit:tlg5026.msA.hmt:18.46.comment	γλυκύς διατίθημι ἐκπληρόω θυμός συμβαίνω
urn:cts:greekLit:tlg5026.msA.hmt:18.47.comment	θυμός ζέσις καρδίαXκαρδιάω αἷμα ὄρεξις ἀντιλύπησις ὅρος πρότεροςXπρῶτος ὅμηρος παραδίδωμι καπνός πῦρ φημί καπνίζω κλισία καπνός εἰμίXεἶμι ἄστυ αἰθήρ ἱκνέομαι ἄτοπος λάμπω φλογίςXφλόξ καπνός εἰκάζω ζέσις χωρίς πύρωσις γίγνομαι δίνηXδινέω παρέπομαι ὀργίζω σπεύδω ἀμύνω ἀντίπαλος καπνός παραλαμβάνω αὐξάνωXαὔξησιςXαὖξις
urn:cts:greekLit:tlg5026.msA.hmt:18.48.comment	δύο κατέχω πάθηXπάθος ἀχιλλεύς θυμόςXθυμόω λυπέωXλύπη λύπη πάθος ἐπιγίγνομαι κρατέω ὀργάζωXὀργάωXὀργή πρότεροςXπρῶτος ὅμηρος θυμός λογισμός σβέννυμι δογματίζω
urn:cts:greekLit:tlg5026.msA.hmt:18.49.comment	φημί ὅμηρος οἶδα ἡράκλεαXἡρακλῆς ἀποθεόω θνήσκω οὐδείς κωλύω γιγνώσκω ἀποθεόω φεύγω κήρα ἀποθεόω ὁμολογέω θνήσκω καίω οιτῃ μαίνομαι υἱός ἀναιρέω ἀπαθανατίζω σημειόω ἔπος ἀθέτησις μετάXμεταί ἀθάνατος θεός τέρπω οἶδα ἐκθεόω
urn:cts:greekLit:tlg5026.msA.hmt:18.5.comment	ἥτοι λυπέω ἄχθος βάροςXβᾶρος βαρύνω ὀχθέω όχθου ὀνομάζω ὄχθος ὑψηλός ἐπαίρωXἐπαραρίσκω θυμός
urn:cts:greekLit:tlg5026.msA.hmt:18.50.comment	ἄλλοςXἄλλως μεγαλόφρων φαίνω παράδειγμα συλλέγω γενναῖος ἄλλοςXἄλλως μήτηρ παραμυθέομαι κρείσσωνXκρεισσόω θνήσκω
urn:cts:greekLit:tlg5026.msA.hmt:18.51.comment	πιθανόςXπιθανόω φιλότιμος ἀνήρ πράσσωXπρᾶξις ἀνατίθημι ηρακλέους φαίνω ἐνδεόν οἰκειότης μόνος δίονXδῖοςXζεύς σημαίνω
urn:cts:greekLit:tlg5026.msA.hmt:18.52.comment	ἀνοητόν δῆλος πᾶςXπᾶσις κεῖμαι ἀποθνήσκω ἀσαφής ἐκφέρω ζάω χρή ἀργός κέωXκεῖμαι νεκρός τότε ὅστεXὅστιςXὅτεXὅτι θάνατος ἔρχομαι
urn:cts:greekLit:tlg5026.msA.hmt:18.53.comment	γιγνώσκωXγνῶσις δηρός φημί δεκαπέντε ἡμέραXἥμερος θεός αἰθιοπίαXαἰθιόπιος διατρίβω ῥητέος εἷς ἡμέραXἥμερος ἀχιλλεύς ἀφεστήξω φιλοπόλεμος ἀθρόος ἀποδίδωμι χρόνος πολεμέω ἀφεστήξω βίος εἷς ἡμέραXἥμερος αἰών
urn:cts:greekLit:tlg5026.msA.hmt:18.54.comment	φημί ἀποτρέπω μᾶλλον μάχηXμαχάω ἐπιρρώννυμι εὐκλεής θάνατος βούλομαι γίγνομαι μετάXμεταί εὔκλεια συναινέω θάνατος διόπερ μοιράωXμοῖρα προεῖπον περιέληπται οἷκον ἀνακομιδή χάλκεος ηφαίστου ὅπλον χείρων ὑλάωXὕληXὗλις χάωXχέωXἔχιςXἔχω κασσίτερος ἄργυρος χρυσός κοινός χαλκεύς λέγωXἔλεγος ἐργάζομαι ἔρχομαι χαλκεύς ὅμηρος χρυσοχόος λέγοςXλέγω στικτέον ἐτήτυμος λείπω λόγος ἀληθής συναπτέον σχῆμα σολοικοφανής πληθυντικός ἑνικός ἐπιφέρω ἐτήτυμος κακός ἐτήτυμος δύναμαιXδύω ἐπίρρημα κέωXκεῖμαι ἄλλος παραπλήσιος ἐκεῖνος δύναμαι δαιμονιάωXδαιμόνιος πρίαμος πρίαμος παῖς τόσος κακός ῥέζω
urn:cts:greekLit:tlg5026.msA.hmt:18.55.comment	νέομαιXνέω ἐνίστημι νέομαιXνέω βούλομαι εἶπον ἔρχομαι εἷς νύξ κατασκευάζω ὅπλον
urn:cts:greekLit:tlg5026.msA.hmt:18.56.comment	ἑλλήσποντος στενός εἰμίXὄντα εὐρύς καλέω
urn:cts:greekLit:tlg5026.msA.hmt:18.57.comment	ζηνόδοτος ἀγορεύω ὑποφαίνω ὁμηρικός ἔθος
urn:cts:greekLit:tlg5026.msA.hmt:18.58.comment	υἱός διορίζω φημί φέρω πάντως ὅπλον οὐκέτι πρέπωXπρέπων ὁμοιόωXὁμοῖοςXὅμοιος ὀμοτίμους διαλέγω
urn:cts:greekLit:tlg5026.msA.hmt:18.59.comment	ζηνόδοτος μεταγράφω ῥίμφα έα γόνυ φέρω πούς φέρω πούς
urn:cts:greekLit:tlg5026.msA.hmt:18.6.comment	ἀναστρεπτέος πρόθεσις ὁμοιόωXὁμοῖοςXὅμοιος ναῦς ἐπιπροίημι διπλόος λείπω φεύγω πέδιονXπεδίον
urn:cts:greekLit:tlg5026.msA.hmt:18.60.comment	ζηνόδοτος γράφοςXγράφω ἕκτωρ πρίαμος σὺῒ ἴκελος ἀλκή τρίς μετόπισθε ποδόωXπούς λαμβάνω ἀυτέω ἐλκέμεναι μέμαα κεφαλή θυμός ἄνωγα πήγνυμιXπήσσω ἀνά σκόλοψ τέμνω ἁπαλός δειρή κακόςXκακόω καιρός ἕκτωρ ἕλκω πάτροκλοςXπατρόκλον βούλομαι αἰκίζομαι ἔμπροσθεν γλαύκοςXγλαύξXγλαῦκος ὀνειδίζω προλείπω σῶμα σαρπηδών ἀχαιός τότε ἑλκῦσαι φιλοτιμέομαι πάτροκλοςXπατρόκλον ἀντικατάλλαξις σαρπηδών αἰκία ὅταν με̏ν ὕστερονXὕστερος ἶρις εἶπον ἀχιλλεύς βούλομαι ἕκτωρ πάτροκλοςXπατρόκλον αἰκίζομαιXαἰκίζω νοητέονXνοητέος ἀληθής ὑποφαίνω παρορμάωXπαρορμέω βάρβαροςXβαρβαρόομαιXβαρβαρόω ὀργή
urn:cts:greekLit:tlg5026.msA.hmt:18.61.comment	ζηνόδοτος γράφοςXγράφω ἀχέωXἀχεύωXἄχοςXἠχέωXἠχή λυπέω εστήκει ἰάχω ἐπεγκελεύω τρώς ἀφαιρέω νεκρός
urn:cts:greekLit:tlg5026.msA.hmt:18.62.comment	τίθημι τρίτοςXτριτάω τέλος ὀξύς δίεμαι ῥῆμα δίεμαιXδιίημι πληθυντικός τίθημι αὔτως ἐνδίημι ταχύς κυνάωXκύων ὀτρύνω παραιτητέος οἴομαι πλεονασμός δασύνω διδάσκω ἐγώXἡμός ποιητής ἄλλος κλῆσις ἀκόλουθος κίνημα τίθημι δίεμαι ἵππος ἀερσίπουςXἀρσίπους πόλις πέδιονXπεδάωXπεδίον δίεμαι τίθημι ἀπαρέμφατος τίθημι δίεμαι δίεμαιXδίω ἐπίσταμαιXἐπιστάτηXἐφίστημι ὑποτακτικός κύων ἀνήρ σταθμάομαιXσταθμόνXσταθμόομαιXσταθμόςXσταθμόω δέομαιXδίωXδιίημι
urn:cts:greekLit:tlg5026.msA.hmt:18.63.comment	ἀρίσταρχος γενικός πάτροκλοςXπατρόκλον ἐπαμύνω ἐλλείπω πατροκλου ὁμοῖοςXὅμοιος παῖς ἀμύνω ἀκέομαιXἀκέωXἐκεῖ γενικός γράφοςXγράφω
urn:cts:greekLit:tlg5026.msA.hmt:18.64.comment	ζηνόδοτος γράφοςXγράφω ἴλιXἴλιονXἴλιοςXἴλιοσλιος αἰπύς ἐθέλω ἑξῆςXἔχω ἕλκω μέμονα πήγνυμιXπήσσω ἀνά σκολότεσσιν ἄνοοςXἄνω μετατίθημι ἕκτωρ οὐκέτι χάωXχέωXἔχιςXἔχω ὁρμή προερέω ἶρις διά-ἐγείρω ἀχιλλεύς κελεύω οὐδέποτε οὐδέτερος ί̈λιον
urn:cts:greekLit:tlg5026.msA.hmt:18.65.comment	μιμνήσκω μήτηρ ἐντολή ἐπιτρέπω μήτηρ ἐξέρχομαι πυνθάνομαι θεάομαιXθεάωXθεός ἀξιόχρεως ἔχιςXἔχω μήτηρ προτρέπω ἴδιος γνώμη ἐξέρχομαι φαίνω
urn:cts:greekLit:tlg5026.msA.hmt:18.66.comment	ἀρίσταρχος μήποτε ἀμείνων πρότερος σύν-ἠθέω ὅμηρος ἄρχω
urn:cts:greekLit:tlg5026.msA.hmt:18.67.comment	χαίρις συναλείφω πρόθεσις ἀναστρέφω ἀναστρέφω ἀναστρέφω διάφορος σημαίνω νοέω διαφέρω παραφέρω ἥφαιστος ὅπλον ἄλλος ἀνάγνωσμα ἀνήρ εἶπον ἤδηXἦδος
urn:cts:greekLit:tlg5026.msA.hmt:18.68.comment	ἀρίσταρχος ἀναστρέφω πρόθεσις ἀμφιβάλλω λόγος καίτοι συναλείφω ἀναστρέφω ἀπολλώνιος φημί πείθω παράδοσις ἀρίσταρχος διπλόος διαίρεσις διά-ὁρίζωXδιά-ὠρίζωXδιά-ὡρίζω ἀναφέρω στεῦμαι δίψα
urn:cts:greekLit:tlg5026.msA.hmt:18.69.comment	ζητέω πάτροκλοςXπατρόκλον λαμβάνω ἑκείνῳ ἁρμόζω ἡνίοχος πάτροκλοςXπατρόκλον φημί έχειν ὅπλον ῥητέος ἔχω μάχομαι ἀχιλλεύς φημί τότε χείρ ἄαπτος μείνοντο ἐλάσσων ἁρμόζω μάλαγμα προστίθημι ἐλάσσων οὐκέτι ῥητέος δύναμαι ἐλάσσων καιρός χράομαιXχράωXχραύω κράτηςXκρατέω πάτροκλοςXπατρόκλον αὐτομέδων ἔχω ὅπως σώζω εἶδος δοκέω ἀχιλλεύς πάτροκλος
urn:cts:greekLit:tlg5026.msA.hmt:18.7.comment	ζητέω αὐτομέδων μηνυτής πατροκλοῦ ἀναιρεσαι ἀντίλοχος γυμνός τρεχ ῥητέος αὐτομεδωντα αἰσχρός ἵππος ἔρχομαι ἀχιλλεύς ἄπρακτος ἀνά-λάζωXἀνά-λάωXἀνά-λούωXἀνά-λόω ἀγωνιζομενῶν σῶμα ἀντίλοχος ταχύς ἄλλος προεκριθ γυμνός ἄπειμι όπλων συμφορά ἐμπομπεύω παραιτέομαι βαρέω ὅπλον χρονίζω ὁδάωXὁδός
urn:cts:greekLit:tlg5026.msA.hmt:18.70.comment	ζηνόδοτος ἀριστοφάνης χωρίς ὅπλον λόγος χάωXχέωXἔχιςXἔχω χαρίεις ἄλογος γραφή
urn:cts:greekLit:tlg5026.msA.hmt:18.71.comment	ἄνοπλος ἔξειμιXἔξεστι μέλλω ἐκπλήσσω τρώας εἰκότωςXἐοικότως χράω ἔξωθεν φαντασία
urn:cts:greekLit:tlg5026.msA.hmt:18.72.comment	νέφος φημί καίω θεός τρωτός ῥητέος φαντασία
urn:cts:greekLit:tlg5026.msA.hmt:18.73.comment	διονύσιονXδιονύσιος θρᾷξ φημί ἀρίσταρχος πρότεροςXπρῶτος ταύτη χράομαιXχράωXχραύω γράφωXγραφήXγραφήςXγραφεύς μετατίθημι γράφω πῦρ πόντος ἀριπρεπής αἰθήρ ἴ̈κηται ἐμφατικός πόλεμος πῦρ ἐπιτίθημι ἀχιλλεύς παραβάλλω πολεμέωXπολεμόω ἅπτω
urn:cts:greekLit:tlg5026.msA.hmt:18.74.comment	ἔθος ἀρχαῖος πολεμέωXπολεμόω ἡμέραXἥμερος κάπνηXκαπνός τειχέωXτεῖχος διά-ἐγείρω νύξ φλόξ περίοικος βοήθεια συμμαχία ἐπικαλέω οὐδέπω εὑρίσκω σάλπιγξ
urn:cts:greekLit:tlg5026.msA.hmt:18.75.comment	ψιλός νῆσος χάωXχέωXἔχιςXἔχω ἐπίτασις σπουδή πυρεῖον γνώριμος φαίνω
urn:cts:greekLit:tlg5026.msA.hmt:18.76.comment	ἀσκαλωνίτης ὀξύνω πολεμικός εὖ ἵμος δύο συλλαβή τρίτοςXτριτάω τέλος χάωXχέωXἔχιςXἔχω ὀξύς νόμιμος σπόριμος ἐπήτριμος
urn:cts:greekLit:tlg5026.msA.hmt:18.77.comment	οὔτε φαίνω μήτηρXμητρίς ἀπειθέωXἀπειθής χωρέω μέσηXμέσηςXμέσος παράταξις οὔτε ἥρα ἀνηκουστέω φαίνω πόλεμος ἄλλοςXἄλλως οἰκονομία ποιητήςXποιητός δοκέωXδόξαXδόξις ἀφεστήξωXἄπιστος εἰσάγω ἀχιλλεύς χωρίς ὅπλον μάχηXμαχάω
urn:cts:greekLit:tlg5026.msA.hmt:18.78.comment	ἀπίθανος ἐκεῖνος μόνος ἀχιλλεύς φωνέωXφωνή τρέπω τρώς
urn:cts:greekLit:tlg5026.msA.hmt:18.79.comment	οἶδα σάλπιγξ χράομαιXχράωXχραύω ἥρως εἰσάγω
urn:cts:greekLit:tlg5026.msA.hmt:18.8.comment	χείρ τρώς ριανοῦ β ἰσόωXἴσοςXἴσως μυρμιδών πατροκλος λοκρός οποῦντος δέωXδεῖ φημί ἀρίσταρχ ἀρίσταρχος παραδέχομαι μετάXμεταί ἄριστονXἄριστος μυρμιδών μεθόXμετάXμεταί ὅμηρος ἄκτωρ πατήρ μενοίτιος λαμβάνω αἴγινα γίγνομαι μενοίτιος οἰκέω ὀπόεις γίγνομαι ἀνέκαθεν μυρμιδών πάτροκλος δύναμαι ἑτέρωςXἕτερος μυρμιδών πάτροκλος ἀχιλλεα ἡγέομαι μυρμιδών φημί πυνθάνομαι μήτηρ πέμπω πάτροκλοςXπατρόκλον πόλεμος φημί οὔτε ὄνομα σαφής εἶπον οὔτε χρόνος καιρός λήθηXλῆθος γίγνομαι ὅταν ἀποβαίνω μιμνήσκω
urn:cts:greekLit:tlg5026.msA.hmt:18.80.comment	ἰδέωXἰδίωXἴδιοςXἶδος χρονόωXχρόνος ποιητής ὀνομάζω σάλπιγξ οὐδέπω εὑρίσκω παλαιόςXπαλαιόω κόχλος θαλάσσιος σαλπίζωXἐνσαλπίζω
urn:cts:greekLit:tlg5026.msA.hmt:18.81.comment	ἄμετρος ζηνόδοτος ὅπη χάλκεοςXχαλκοῦς συνίημι παραπλησιόν σχῆμα κλυτός ἱπποδάμειαXἱπποδάμειον θερμός ἀυτμή χάλκεος λαμπρός ἅμα στερεός
urn:cts:greekLit:tlg5026.msA.hmt:18.82.comment	ἀπίθανος φημί ἄμετρος ὑπερβολή ῥητέος αἰγίς φόβος ἐπισείω ἀθηνᾶ καίω πῦρ ἔκπληξις τοσοῦτος παρέχω ὑπόXὑφή ταραχή ἀπόλλυμι
urn:cts:greekLit:tlg5026.msA.hmt:18.83.comment	διπλόος ζηνόδοτος γράφοςXγράφω κοῦροςXκόρος ὄλλυμι δυώδεκα ἄριστος βέλος οὔτε σύνθεσις ὁμηρικός οὔτε βέλος ὑγιήςXὑγιόω εἴρωXἐρῶXἔρομαι δέωXἐσθίωXἔδω ἀλλήλων
urn:cts:greekLit:tlg5026.msA.hmt:18.84.comment	ζητέω ἀέκωνXἄκων φημί ἀλέω δύω κράτηςXκρατέω ἀπόλλων ἀλέω ἐπιτυγχάνω τρώς χρονίζω ἥδομαι κοίνον ἐπίτευγμα ἥρα ἐναντίος βούλομαι ἀναγκάζω ηδόμενον κύνοντα ἐπίτευγμα ἥρα ἐναντίος βούλομαι ἀναγκάζω δύω ἀγαθοκλῆς φημί συνάγω όμηρον ἐναντίος οὐρανός φέρω ἥλιος δίνηXδίνω συνέλκω ἥρα φύςXφύσιςXφύω μιμνήσκω ἐκρέμνῳ ὑψόθεν ἕλκω ἀέκωνXἄκων ήλιον δίνηXδινέωXδινεύω δυσμή
urn:cts:greekLit:tlg5026.msA.hmt:18.85.comment	ὑπολύω ἅρμα αναστρέφεται συλλαμβάνω
urn:cts:greekLit:tlg5026.msA.hmt:18.86.comment	καταγελάω ὀρθόςXὀρθόω ἑσταώτων ῥητέος ὀρθόω κάθημαι ἕζομαι ὀρθόω
urn:cts:greekLit:tlg5026.msA.hmt:18.87.comment	ζηνόδοτος φόβος κακόςXκακόω ἀγνοέω φόβος ὅμηρος δέος φυγή διπλόος
urn:cts:greekLit:tlg5026.msA.hmt:18.88.comment	συναπτέον ἀλεγεινός αἰτίαXαἴτιος σχῆμα κέωXκεῖμαι εὐλαβέομαι ἀχιλλεύς φαίνωXφανάω χωρίζω μάχηXμαχάω χρόνος ἐκφαίνω στικτέον ἑξῆςXἔχω ποιητήςXποιητός ἐπιφωνέω
urn:cts:greekLit:tlg5026.msA.hmt:18.89.comment	τέλειοςXτελέω ἐγκώμιος φρόνιμος ἐναντίος ἄφρων οἶδα νοέω ἅμα πρόσσωXπρόσω οπίσσω
urn:cts:greekLit:tlg5026.msA.hmt:18.9.comment	ἄλλοςXἄλλως χαρίεις τρόπος προεῖπον θέτις βούλομαι μέλλω ἐπιτελέω πάντως προεῖπον λυπέω υἱός ἐπίτηδες εἶπον μυρμιδών ἄριστονXἄριστος φανερόςXφανερόω εἶπον πάτροκλοςXπατρόκλον
urn:cts:greekLit:tlg5026.msA.hmt:18.90.comment	ἔγκειμαι θαυμαστός λόγος συνῆλιξ ὁμοῦXὁμόςXὁμόω γίγνομαι ἐπιτηδεύω συνετός πολεμικός οὐδείς χρήσιμος χρόνος ἀφυής χρήσιμος
urn:cts:greekLit:tlg5026.msA.hmt:18.91.comment	εἷς νύξ γίγνομαι τοσοῦτος ἀλλήλων διαφέρω συμπάθεια οὐράνιος ὁμοιόωXὁμοῖοςXὅμοιος ἀμφότερος ἔχω διαφορά γεννάω νύξ μόνος ἄλλος ώρας ἀκρίβεια ἡράκλειτος ἐντεῦθεν ἀστρολόγοςXἀστρονόμος φημί ὅμηρος φημί μοῖρα ἒXἕ φημί φεύγωXφύζω ἀνήρXἀνδρόω κακός ἐσθλός ἐπήν πρότεροςXπρῶτος γίγνομαι
urn:cts:greekLit:tlg5026.msA.hmt:18.92.comment	σημειωτέος φημί κώδεια ἀνέχω φράζω τρώς εὔχομαι ἔπος ηύδα
urn:cts:greekLit:tlg5026.msA.hmt:18.93.comment	οὐδέποτε φράζω εἶπον ποιητής τίθημι διάνοια περί-σκέπτομαι διάνοια μάλαXμάλη περισσόςXπερισσῶς βουλεύω
urn:cts:greekLit:tlg5026.msA.hmt:18.94.comment	τοῦτέστιν εὐκαταμαχητότεροι πολεμίζω πολεμίζω
urn:cts:greekLit:tlg5026.msA.hmt:18.95.comment	διαιρέω πόλεμος ὅτε ὅτε νικάω
urn:cts:greekLit:tlg5026.msA.hmt:18.96.comment	σημειωτέος ἀμύνω ὄαρXὦρος ἀκέομαιXἀκέωXἐκεῖ γυνή καθά ῥητός ἐξηγέομαι ἐκεῖνος
urn:cts:greekLit:tlg5026.msA.hmt:18.97.comment	ἀργός ὑποβάλλω ἄνοπλος ἀπέχω πολεμόωXπόλεμος
urn:cts:greekLit:tlg5026.msA.hmt:18.98.comment	κατάρατος βλάσφημος φόβος ἕνεκα ἐπάγω ἦθος
urn:cts:greekLit:tlg5026.msA.hmt:18.99.comment	ὑποστιγμή πείθωXπιθέωXπιθόω τέλος στίχοςXστείχω λόγος χάωXχέωXἔχιςXἔχω ἀμφότερος
urn:cts:greekLit:tlg5026.msA.hmt:19.2015office10_1.comment	ἑξῆςXἔχω αἷμα ἐγώXἐμέωXἐμός αἷμα ἐγώXἐμέωXἐμός κάν σύναρθρος κεῖμαι ἑξῆςXἔχω φημί ἀνήρXἀνδρόω σέωXσήςXσός αἷμα αἷμα σέωXσεύωXσοῦXσόςXσύ
urn:cts:greekLit:tlg5026.msA.hmt:19.2015office10_10.comment	δύναμαι ἑξῆςXἔχω συνάπτω σχῆμα εὐρυσθεύς σός γένος βελτίων στίζω περσείδης σός γένος λείπω
urn:cts:greekLit:tlg5026.msA.hmt:19.2015office10_2.comment	ήρα ὁμόσαι δίονXδῖοςXζεύς δῆλος ποιέωXποιόω φημί κατανέωXκατανεύω ὄμνυμι ἀξιόωXἐξιόω ψεύδω ὁμόσῃ ποιητής φημί ἀληθεύω κεφαλή κατάνευσιςXκατανέωXκατανεύω ὄλον μυθώδης φημί ὅμηρος γίγνομαι εἰσάγω ἄλλοςXἄλλως διαδίδωμι ἡρακλέοςXἡρακλῆς γένεσιςXγένος μιμνήσκω ῥητέος μῦθος εἰκότωςXἐοικότως εἰσάγω ήραν ὁρκόω δίονXδῖοςXζεύς φοβέω ἄλλοςXἄλλως ἀποβαίνω πολλυ ἀσφαλής προέχω πειράζωXπειράωXω ήρα ἅτε μικρόςXσμικρός ἀγωνίζομαι δίονXδῖοςXζεύς ηδυῖα ἔσθω ἡράκλεαXἡρακλῆς δουλεύω ὑπεραγανακτέω ἰσχυρός ἀνάγκη καταλαμβάνω ἀριστοτελης
urn:cts:greekLit:tlg5026.msA.hmt:19.2015office10_3.comment	ολύμπου δέωXἐσθίωXἔδω λίπαXλείπω οὐρανός ἀστερόεις ἀγαμεμνων λέγοςXλέγω
urn:cts:greekLit:tlg5026.msA.hmt:19.2015office10_4.comment	πελοπόννησος ἄργος ἀχαιικός θεσσαλίαXθεσσαλίη ἄργος πελασγικός
urn:cts:greekLit:tlg5026.msA.hmt:19.2015office10_5.comment	δίδυμος παρατίθημι φερεκύδης πέλοψ ἀμφιβίαν ἡσίοδος ἀντιβίαν ἀμφιδάμας ἀποφαίνω
urn:cts:greekLit:tlg5026.msA.hmt:19.2015office10_6.comment	ὑγιήςXὑγιόω γράφω πρόθεσις φόως μήνηXμείς καθικνέομαι γεννάω ἠλιτόμηνος ζηνόδοτος άλλου γράφοςXγράφω
urn:cts:greekLit:tlg5026.msA.hmt:19.2015office10_7.comment	ζεύς μίγνυμι ἀλκμήνη ἠλεκτρυόνος τρόπος εἴρωXἐρῶXἔρομαι ξ ἔγκυος καθίστημι μέλλω τίκτω ὄμνυμι θεός ἐκεῖνος ἡμέραXἥμερος γεννάω βασιλεύω ἥρα ζηλότυπος διατίθημι ἀλκμήνη ὠδίνας ἐπώχατο ἀντιβίαν νικίππη εἶπονXεἶπος σθένελος γυνή κυοφορέω εὐρυσθεύς ἑπτάμηνος τίκτω ποιέω ἑπτάμηνος γεννάω τρέφωXτροφέωXτροφήXτρόφις μοῖρα λαγχάνω βασιλεύω εὐρυσθεύς ἡρακλῆς ἆθλος πετάζωXπετάννυμιXἐπιτάσσω τελειόω ἀθηνας ἀπολούω ὑποθήκη ἀθανασία μεταβάλλω ἱστορία ἀριανός
urn:cts:greekLit:tlg5026.msA.hmt:19.2015office10_8.comment	μῆν αἰολικός ρεῖς ρείνός θέω θίς μεῖς μείς καλέω ἀναλογία
urn:cts:greekLit:tlg5026.msA.hmt:19.2015office10_9.comment	ἴδιος ἀγγέλλω προσαυδάω χρή ἀγγέλλω ἥκωXἵημι προσαυδάω
