msAim.hmt:11.53 (6) vs msAext.hmt:11.11 (4): 4.0 (100.0%)	Im & Ext	msAim.hmt:11.53 (6) vs msAext.hmt:11.11 (4): 4.0 (100.0%)
msA.hmt:11.27 (37) vs msAim.hmt:11.4 (37): 9.0 (24.32%)	Main & Im	msA.hmt:11.27 (37) vs msAim.hmt:11.4 (37): 9.0 (24.32%)
msA.hmt:11.28 (104) vs msAim.hmt:11.4 (37): 14.0 (37.84%)	Main & Im	msA.hmt:11.28 (104) vs msAim.hmt:11.4 (37): 14.0 (37.84%)
msA.hmt:11.229 (84) vs msAint.hmt:11.35 (9): 5.0 (55.56%)	Main & Int	msA.hmt:11.229 (84) vs msAint.hmt:11.35 (9): 5.0 (55.56%)
msA.hmt:15.199 (23) vs msAim.hmt:15.78 (6): 4.0 (66.67%)	Main & Im	msA.hmt:15.199 (23) vs msAim.hmt:15.78 (6): 4.0 (66.67%)
msA.hmt:17.2 (88) vs msAint.hmt:17.1 (5): 4.0 (80.0%)	Main & Int	msA.hmt:17.2 (88) vs msAint.hmt:17.1 (5): 4.0 (80.0%)
msA.hmt:2.8 (60) vs msAint.hmt:2.14 (13): 5.0 (38.46%)	Main & Int	msA.hmt:2.8 (60) vs msAint.hmt:2.14 (13): 5.0 (38.46%)
msA.hmt:3.275 (130) vs msAint.hmt:3.260 (9): 4.0 (44.44%)	Main & Int	msA.hmt:3.275 (130) vs msAint.hmt:3.260 (9): 4.0 (44.44%)
msA.hmt:3.467 (26) vs msAim.hmt:3.739 (14): 5.0 (35.71%)	Main & Im	msA.hmt:3.467 (26) vs msAim.hmt:3.739 (14): 5.0 (35.71%)
msA.hmt:4.312 (133) vs msAint.hmt:4.313 (8): 4.0 (50.0%)	Main & Int	msA.hmt:4.312 (133) vs msAint.hmt:4.313 (8): 4.0 (50.0%)
msA.hmt:4.494 (48) vs msAext.hmt:4.840 (18): 5.0 (27.78%)	Main & Ext	msA.hmt:4.494 (48) vs msAext.hmt:4.840 (18): 5.0 (27.78%)
msA.hmt:5.3001 (35) vs msAim.hmt:5.3006 (18): 6.0 (33.33%)	Main & Im	msA.hmt:5.3001 (35) vs msAim.hmt:5.3006 (18): 6.0 (33.33%)
msA.hmt:5.3002 (79) vs msAim.hmt:5.3006 (18): 6.0 (33.33%)	Main & Im	msA.hmt:5.3002 (79) vs msAim.hmt:5.3006 (18): 6.0 (33.33%)
msA.hmt:6.91 (47) vs msAim.hmt:6.240 (7): 4.0 (57.14%)	Main & Im	msA.hmt:6.91 (47) vs msAim.hmt:6.240 (7): 4.0 (57.14%)
