Iliad Line,Label,First Scholion,Second Scholion
urn:cts:greekLit:tlg0012.tlg001.msA:3.83,MainIl,urn:cts:greekLit:tlg5026.msA.hmt:3.152,urn:cts:greekLit:tlg5026.msAil.hmt:3.690
urn:cts:greekLit:tlg0012.tlg001.msA:3.97,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:3.163,urn:cts:greekLit:tlg5026.msAim.hmt:3.687
urn:cts:greekLit:tlg0012.tlg001.msA:3.99,MainInt,urn:cts:greekLit:tlg5026.msA.hmt:3.164,urn:cts:greekLit:tlg5026.msAint.hmt:3.165
urn:cts:greekLit:tlg0012.tlg001.msA:4.101,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:4.169,urn:cts:greekLit:tlg5026.msAim.hmt:4.800
urn:cts:greekLit:tlg0012.tlg001.msA:4.117,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:4.196,urn:cts:greekLit:tlg5026.msAim.hmt:4.803
urn:cts:greekLit:tlg0012.tlg001.msA:4.126,MainIl,urn:cts:greekLit:tlg5026.msA.hmt:4.212,urn:cts:greekLit:tlg5026.msAil.hmt:4.806
urn:cts:greekLit:tlg0012.tlg001.msA:4.139,MainInt,urn:cts:greekLit:tlg5026.msA.hmt:4.234,urn:cts:greekLit:tlg5026.msAint.hmt:4.235
urn:cts:greekLit:tlg0012.tlg001.msA:4.141,MainInt,urn:cts:greekLit:tlg5026.msA.hmt:4.241,urn:cts:greekLit:tlg5026.msAint.hmt:4.242
urn:cts:greekLit:tlg0012.tlg001.msA:4.147,MainInt,urn:cts:greekLit:tlg5026.msA.hmt:4.262,urn:cts:greekLit:tlg5026.msAint.hmt:4.260
urn:cts:greekLit:tlg0012.tlg001.msA:4.151,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:4.269,urn:cts:greekLit:tlg5026.msAim.hmt:4.807
urn:cts:greekLit:tlg0012.tlg001.msA:4.164,MainInt,urn:cts:greekLit:tlg5026.msA.hmt:4.296,urn:cts:greekLit:tlg5026.msAint.hmt:4.300
urn:cts:greekLit:tlg0012.tlg001.msA:4.167,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:4.304,urn:cts:greekLit:tlg5026.msAim.hmt:4.809
urn:cts:greekLit:tlg0012.tlg001.msA:4.17,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:4.32,urn:cts:greekLit:tlg5026.msAim.hmt:4.789
urn:cts:greekLit:tlg0012.tlg001.msA:4.189,ImInt,urn:cts:greekLit:tlg5026.msAim.hmt:4.813,urn:cts:greekLit:tlg5026.msAint.hmt:4.339
urn:cts:greekLit:tlg0012.tlg001.msA:4.190,MainIl,urn:cts:greekLit:tlg5026.msA.hmt:4.340,urn:cts:greekLit:tlg5026.msAil.hmt:4.817
urn:cts:greekLit:tlg0012.tlg001.msA:4.195,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:4.348,urn:cts:greekLit:tlg5026.msAim.hmt:4.814
urn:cts:greekLit:tlg0012.tlg001.msA:4.205,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:4.358,urn:cts:greekLit:tlg5026.msAim.hmt:4.816
urn:cts:greekLit:tlg0012.tlg001.msA:4.212,MainIl,urn:cts:greekLit:tlg5026.msA.hmt:4.370,urn:cts:greekLit:tlg5026.msAil.hmt:4.822
urn:cts:greekLit:tlg0012.tlg001.msA:4.235,MainInt,urn:cts:greekLit:tlg5026.msA.hmt:4.405,urn:cts:greekLit:tlg5026.msAint.hmt:4.1001
urn:cts:greekLit:tlg0012.tlg001.msA:4.243,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:4.415,urn:cts:greekLit:tlg5026.msAim.hmt:4.824
urn:cts:greekLit:tlg0012.tlg001.msA:4.245,ImExt,urn:cts:greekLit:tlg5026.msAext.hmt:4.830,urn:cts:greekLit:tlg5026.msAim.hmt:4.825
urn:cts:greekLit:tlg0012.tlg001.msA:4.251,MainInt,urn:cts:greekLit:tlg5026.msA.hmt:4.437,urn:cts:greekLit:tlg5026.msAint.hmt:4.434
urn:cts:greekLit:tlg0012.tlg001.msA:4.274,MainIl,urn:cts:greekLit:tlg5026.msA.hmt:4.456,urn:cts:greekLit:tlg5026.msAil.hmt:4.834
urn:cts:greekLit:tlg0012.tlg001.msA:4.277,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:4.459,urn:cts:greekLit:tlg5026.msAim.hmt:4.832
urn:cts:greekLit:tlg0012.tlg001.msA:4.315,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:4.506,urn:cts:greekLit:tlg5026.msAim.hmt:4.844
urn:cts:greekLit:tlg0012.tlg001.msA:4.319,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:4.510,urn:cts:greekLit:tlg5026.msAim.hmt:4.845
urn:cts:greekLit:tlg0012.tlg001.msA:4.334,MainIl,urn:cts:greekLit:tlg5026.msA.hmt:4.536,urn:cts:greekLit:tlg5026.msAil.hmt:4.853
urn:cts:greekLit:tlg0012.tlg001.msA:4.394,MainInt,urn:cts:greekLit:tlg5026.msA.hmt:4.603,urn:cts:greekLit:tlg5026.msAint.hmt:4.602
urn:cts:greekLit:tlg0012.tlg001.msA:4.426,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:4.646,urn:cts:greekLit:tlg5026.msAim.hmt:4.868
urn:cts:greekLit:tlg0012.tlg001.msA:4.433,MainIl,urn:cts:greekLit:tlg5026.msA.hmt:4.652,urn:cts:greekLit:tlg5026.msAil.hmt:4.869
urn:cts:greekLit:tlg0012.tlg001.msA:4.456,ImInt,urn:cts:greekLit:tlg5026.msAim.hmt:4.873,urn:cts:greekLit:tlg5026.msAint.hmt:4.684
urn:cts:greekLit:tlg0012.tlg001.msA:4.457,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:4.687,urn:cts:greekLit:tlg5026.msAim.hmt:4.874
urn:cts:greekLit:tlg0012.tlg001.msA:4.458,MainInt,urn:cts:greekLit:tlg5026.msA.hmt:4.691,urn:cts:greekLit:tlg5026.msAint.hmt:4.690
urn:cts:greekLit:tlg0012.tlg001.msA:4.483,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:4.718,urn:cts:greekLit:tlg5026.msAim.hmt:4.876
urn:cts:greekLit:tlg0012.tlg001.msA:4.497,MainInt,urn:cts:greekLit:tlg5026.msA.hmt:4.733,urn:cts:greekLit:tlg5026.msAint.hmt:4.734
urn:cts:greekLit:tlg0012.tlg001.msA:4.500,MainInt,urn:cts:greekLit:tlg5026.msA.hmt:4.742,urn:cts:greekLit:tlg5026.msAint.hmt:4.740
urn:cts:greekLit:tlg0012.tlg001.msA:4.527,ImInt,urn:cts:greekLit:tlg5026.msAim.hmt:4.884,urn:cts:greekLit:tlg5026.msAint.hmt:4.774
urn:cts:greekLit:tlg0012.tlg001.msA:5.105,MainInt,urn:cts:greekLit:tlg5026.msA.hmt:5.6133,urn:cts:greekLit:tlg5026.msAint.hmt:5.6029
urn:cts:greekLit:tlg0012.tlg001.msA:5.118,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:5.1034,urn:cts:greekLit:tlg5026.msAim.hmt:5.6035
urn:cts:greekLit:tlg0012.tlg001.msA:5.138,MainInt,urn:cts:greekLit:tlg5026.msA.hmt:5.1042,urn:cts:greekLit:tlg5026.msAint.hmt:5.6046
urn:cts:greekLit:tlg0012.tlg001.msA:5.140,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:5.1043,urn:cts:greekLit:tlg5026.msAim.hmt:5.6043
urn:cts:greekLit:tlg0012.tlg001.msA:5.146,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:5.1045,urn:cts:greekLit:tlg5026.msAim.hmt:5.6044
urn:cts:greekLit:tlg0012.tlg001.msA:5.158,MainInt,urn:cts:greekLit:tlg5026.msA.hmt:5.1049,urn:cts:greekLit:tlg5026.msAint.hmt:5.6050
urn:cts:greekLit:tlg0012.tlg001.msA:5.162,ImIl,urn:cts:greekLit:tlg5026.msAil.hmt:5.6056,urn:cts:greekLit:tlg5026.msAim.hmt:5.6051
urn:cts:greekLit:tlg0012.tlg001.msA:5.178,MainExt,urn:cts:greekLit:tlg5026.msA.hmt:5.1052,urn:cts:greekLit:tlg5026.msAext.hmt:5.6055
urn:cts:greekLit:tlg0012.tlg001.msA:5.187,MainIl,urn:cts:greekLit:tlg5026.msA.hmt:5.1054,urn:cts:greekLit:tlg5026.msAil.hmt:5.6067
urn:cts:greekLit:tlg0012.tlg001.msA:5.211,MainIl,urn:cts:greekLit:tlg5026.msA.hmt:5.1063,urn:cts:greekLit:tlg5026.msAil.hmt:5.6081
urn:cts:greekLit:tlg0012.tlg001.msA:5.212,ImIl,urn:cts:greekLit:tlg5026.msAil.hmt:5.6082,urn:cts:greekLit:tlg5026.msAim.hmt:5.6073
urn:cts:greekLit:tlg0012.tlg001.msA:5.219,MainIl,urn:cts:greekLit:tlg5026.msA.hmt:5.1064,urn:cts:greekLit:tlg5026.msAil.hmt:5.6085
urn:cts:greekLit:tlg0012.tlg001.msA:5.223,MainIl,urn:cts:greekLit:tlg5026.msA.hmt:5.1065,urn:cts:greekLit:tlg5026.msAil.hmt:5.6086
urn:cts:greekLit:tlg0012.tlg001.msA:5.224,ImIl,urn:cts:greekLit:tlg5026.msAil.hmt:5.6087,urn:cts:greekLit:tlg5026.msAim.hmt:5.6075
urn:cts:greekLit:tlg0012.tlg001.msA:5.226,MainIl,urn:cts:greekLit:tlg5026.msA.hmt:5.1067,urn:cts:greekLit:tlg5026.msAil.hmt:5.6088
urn:cts:greekLit:tlg0012.tlg001.msA:5.231,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:5.1069,urn:cts:greekLit:tlg5026.msAim.hmt:5.6077
urn:cts:greekLit:tlg0012.tlg001.msA:5.245,MainIl,urn:cts:greekLit:tlg5026.msA.hmt:5.1071,urn:cts:greekLit:tlg5026.msAil.hmt:5.6104
urn:cts:greekLit:tlg0012.tlg001.msA:5.247,ImIl,urn:cts:greekLit:tlg5026.msAil.hmt:5.6105,urn:cts:greekLit:tlg5026.msAim.hmt:5.6094
urn:cts:greekLit:tlg0012.tlg001.msA:5.258,ImIl,urn:cts:greekLit:tlg5026.msAil.hmt:5.6113,urn:cts:greekLit:tlg5026.msAim.hmt:5.6095
urn:cts:greekLit:tlg0012.tlg001.msA:5.264,ImIl,urn:cts:greekLit:tlg5026.msAil.hmt:5.6121,urn:cts:greekLit:tlg5026.msAim.hmt:5.6116
urn:cts:greekLit:tlg0012.tlg001.msA:5.267,IntIl,urn:cts:greekLit:tlg5026.msAil.hmt:5.6122,urn:cts:greekLit:tlg5026.msAint.hmt:5.6118
urn:cts:greekLit:tlg0012.tlg001.msA:5.278,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:5.1083,urn:cts:greekLit:tlg5026.msAim.hmt:5.6117
urn:cts:greekLit:tlg0012.tlg001.msA:5.284,MainIl,urn:cts:greekLit:tlg5026.msA.hmt:5.1085,urn:cts:greekLit:tlg5026.msAil.hmt:5.6130
urn:cts:greekLit:tlg0012.tlg001.msA:5.292,MainIl,urn:cts:greekLit:tlg5026.msA.hmt:5.2002,urn:cts:greekLit:tlg5026.msAil.hmt:5.2017
urn:cts:greekLit:tlg0012.tlg001.msA:5.297,MainInt,urn:cts:greekLit:tlg5026.msA.hmt:5.2005,urn:cts:greekLit:tlg5026.msAint.hmt:5.4012
urn:cts:greekLit:tlg0012.tlg001.msA:5.298,IntIl,urn:cts:greekLit:tlg5026.msAil.hmt:5.2021,urn:cts:greekLit:tlg5026.msAint.hmt:5.4013
urn:cts:greekLit:tlg0012.tlg001.msA:5.308,MainIl,urn:cts:greekLit:tlg5026.msA.hmt:5.2010,urn:cts:greekLit:tlg5026.msAil.hmt:5.2025
urn:cts:greekLit:tlg0012.tlg001.msA:5.309,IntIl,urn:cts:greekLit:tlg5026.msAil.hmt:5.2026,urn:cts:greekLit:tlg5026.msAint.hmt:5.4015
urn:cts:greekLit:tlg0012.tlg001.msA:5.314,IlExt,urn:cts:greekLit:tlg5026.msAext.hmt:5.2044,urn:cts:greekLit:tlg5026.msAil.hmt:5.2047
urn:cts:greekLit:tlg0012.tlg001.msA:5.315,MainIl,urn:cts:greekLit:tlg5026.msA.hmt:5.2028,urn:cts:greekLit:tlg5026.msAil.hmt:5.2048
urn:cts:greekLit:tlg0012.tlg001.msA:5.322,MainIl,urn:cts:greekLit:tlg5026.msA.hmt:5.2029,urn:cts:greekLit:tlg5026.msAil.hmt:5.2051
urn:cts:greekLit:tlg0012.tlg001.msA:5.329,ImIl,urn:cts:greekLit:tlg5026.msAil.hmt:5.2054,urn:cts:greekLit:tlg5026.msAim.hmt:5.2040
urn:cts:greekLit:tlg0012.tlg001.msA:5.330,MainIl,urn:cts:greekLit:tlg5026.msA.hmt:5.2031,urn:cts:greekLit:tlg5026.msAil.hmt:5.2055
urn:cts:greekLit:tlg0012.tlg001.msA:5.44,MainInt,urn:cts:greekLit:tlg5026.msA.hmt:5.1015,urn:cts:greekLit:tlg5026.msAint.hmt:5.6019
urn:cts:greekLit:tlg0012.tlg001.msA:5.6,MainInt,urn:cts:greekLit:tlg5026.msA.hmt:5.1005,urn:cts:greekLit:tlg5026.msAint.hmt:5.6002
urn:cts:greekLit:tlg0012.tlg001.msA:5.661,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:5.4002,urn:cts:greekLit:tlg5026.msAim.hmt:5.4042
urn:cts:greekLit:tlg0012.tlg001.msA:5.665,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:5.4000,urn:cts:greekLit:tlg5026.msAim.hmt:5.4043
urn:cts:greekLit:tlg0012.tlg001.msA:5.697,ImExt,urn:cts:greekLit:tlg5026.msAext.hmt:5.4078,urn:cts:greekLit:tlg5026.msAim.hmt:5.4047
urn:cts:greekLit:tlg0012.tlg001.msA:5.698,MainExt,urn:cts:greekLit:tlg5026.msA.hmt:5.4005,urn:cts:greekLit:tlg5026.msAext.hmt:5.4079
urn:cts:greekLit:tlg0012.tlg001.msA:5.725,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:5.4014,urn:cts:greekLit:tlg5026.msAim.hmt:5.4049
urn:cts:greekLit:tlg0012.tlg001.msA:5.729,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:5.4018,urn:cts:greekLit:tlg5026.msAim.hmt:5.4050
urn:cts:greekLit:tlg0012.tlg001.msA:5.744,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:5.4028,urn:cts:greekLit:tlg5026.msAim.hmt:5.4052
urn:cts:greekLit:tlg0012.tlg001.msA:5.748,ImIl,urn:cts:greekLit:tlg5026.msAil.hmt:5.4086,urn:cts:greekLit:tlg5026.msAim.hmt:5.4054
urn:cts:greekLit:tlg0012.tlg001.msA:5.75,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:5.1025,urn:cts:greekLit:tlg5026.msAim.hmt:5.6023
urn:cts:greekLit:tlg0012.tlg001.msA:5.785,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:5.4035,urn:cts:greekLit:tlg5026.msAim.hmt:5.4058
urn:cts:greekLit:tlg0012.tlg001.msA:5.800,MainInt,urn:cts:greekLit:tlg5026.msA.hmt:5.4037,urn:cts:greekLit:tlg5026.msAint.hmt:5.4075
urn:cts:greekLit:tlg0012.tlg001.msA:5.808,IntExt,urn:cts:greekLit:tlg5026.msAext.hmt:5.4083,urn:cts:greekLit:tlg5026.msAint.hmt:5.4076
urn:cts:greekLit:tlg0012.tlg001.msA:5.824,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:5.4040,urn:cts:greekLit:tlg5026.msAim.hmt:5.4064
urn:cts:greekLit:tlg0012.tlg001.msA:5.836,ImIl,urn:cts:greekLit:tlg5026.msAil.hmt:5.4087,urn:cts:greekLit:tlg5026.msAim.hmt:5.4068
urn:cts:greekLit:tlg0012.tlg001.msA:5.842,MainInt,urn:cts:greekLit:tlg5026.msA.hmt:5.5001,urn:cts:greekLit:tlg5026.msAint.hmt:5.5008
urn:cts:greekLit:tlg0012.tlg001.msA:5.852,ImExt,urn:cts:greekLit:tlg5026.msAext.hmt:5.5009,urn:cts:greekLit:tlg5026.msAim.hmt:5.5006
urn:cts:greekLit:tlg0012.tlg001.msA:6.1,MainIl,urn:cts:greekLit:tlg5026.msA.hmt:6.1,urn:cts:greekLit:tlg5026.msAil.hmt:6.A1
urn:cts:greekLit:tlg0012.tlg001.msA:6.135,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:6.42,urn:cts:greekLit:tlg5026.msAim.hmt:6.224
urn:cts:greekLit:tlg0012.tlg001.msA:6.154,MainIl,urn:cts:greekLit:tlg5026.msA.hmt:6.53,urn:cts:greekLit:tlg5026.msAil.hmt:6.A7
urn:cts:greekLit:tlg0012.tlg001.msA:6.155,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:6.54,urn:cts:greekLit:tlg5026.msAim.hmt:6.225
urn:cts:greekLit:tlg0012.tlg001.msA:6.158,IntIl,urn:cts:greekLit:tlg5026.msAil.hmt:6.286,urn:cts:greekLit:tlg5026.msAint.hmt:6.171
urn:cts:greekLit:tlg0012.tlg001.msA:6.159,ImIl,urn:cts:greekLit:tlg5026.msAil.hmt:6.287,urn:cts:greekLit:tlg5026.msAim.hmt:6.227
urn:cts:greekLit:tlg0012.tlg001.msA:6.17,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:6.6,urn:cts:greekLit:tlg5026.msAim.hmt:6.208
urn:cts:greekLit:tlg0012.tlg001.msA:6.170,MainInt,urn:cts:greekLit:tlg5026.msA.hmt:6.59,urn:cts:greekLit:tlg5026.msAint.hmt:6.172
urn:cts:greekLit:tlg0012.tlg001.msA:6.181,ImInt,urn:cts:greekLit:tlg5026.msAim.hmt:6.229,urn:cts:greekLit:tlg5026.msAint.hmt:6.174
urn:cts:greekLit:tlg0012.tlg001.msA:6.187,IntExt,urn:cts:greekLit:tlg5026.msAext.hmt:6.295,urn:cts:greekLit:tlg5026.msAint.hmt:6.175
urn:cts:greekLit:tlg0012.tlg001.msA:6.2,MainInt,urn:cts:greekLit:tlg5026.msA.hmt:6.2,urn:cts:greekLit:tlg5026.msAint.hmt:6.162
urn:cts:greekLit:tlg0012.tlg001.msA:6.221,IntIl,urn:cts:greekLit:tlg5026.msAil.hmt:6.A10,urn:cts:greekLit:tlg5026.msAint.hmt:6.178
urn:cts:greekLit:tlg0012.tlg001.msA:6.241,MainIl,urn:cts:greekLit:tlg5026.msA.hmt:6.83,urn:cts:greekLit:tlg5026.msAil.hmt:6.A14
urn:cts:greekLit:tlg0012.tlg001.msA:6.246,ImExt,urn:cts:greekLit:tlg5026.msAext.hmt:6.296,urn:cts:greekLit:tlg5026.msAim.hmt:6.235
urn:cts:greekLit:tlg0012.tlg001.msA:6.257,ImIl,urn:cts:greekLit:tlg5026.msAil.hmt:6.A15,urn:cts:greekLit:tlg5026.msAim.hmt:6.239
urn:cts:greekLit:tlg0012.tlg001.msA:6.266,ImInt,urn:cts:greekLit:tlg5026.msAim.hmt:6.243,urn:cts:greekLit:tlg5026.msAint.hmt:6.183
urn:cts:greekLit:tlg0012.tlg001.msA:6.291,MainInt,urn:cts:greekLit:tlg5026.msA.hmt:6.98,urn:cts:greekLit:tlg5026.msAint.hmt:6.185
urn:cts:greekLit:tlg0012.tlg001.msA:6.31,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:6.12,urn:cts:greekLit:tlg5026.msAim.hmt:6.210
urn:cts:greekLit:tlg0012.tlg001.msA:6.319,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:6.102,urn:cts:greekLit:tlg5026.msAim.hmt:6.251
urn:cts:greekLit:tlg0012.tlg001.msA:6.337,MainIl,urn:cts:greekLit:tlg5026.msA.hmt:6.110,urn:cts:greekLit:tlg5026.msAil.hmt:6.291
urn:cts:greekLit:tlg0012.tlg001.msA:6.348,MainInt,urn:cts:greekLit:tlg5026.msA.hmt:6.111,urn:cts:greekLit:tlg5026.msAint.hmt:6.192
urn:cts:greekLit:tlg0012.tlg001.msA:6.353,ImInt,urn:cts:greekLit:tlg5026.msAim.hmt:6.253,urn:cts:greekLit:tlg5026.msAint.hmt:6.193
urn:cts:greekLit:tlg0012.tlg001.msA:6.373,ImInt,urn:cts:greekLit:tlg5026.msAim.hmt:6.259,urn:cts:greekLit:tlg5026.msAint.hmt:6.196
urn:cts:greekLit:tlg0012.tlg001.msA:6.398,IntIl,urn:cts:greekLit:tlg5026.msAil.hmt:6.A21,urn:cts:greekLit:tlg5026.msAint.hmt:6.197
urn:cts:greekLit:tlg0012.tlg001.msA:6.40,IntIl,urn:cts:greekLit:tlg5026.msAil.hmt:6.A4,urn:cts:greekLit:tlg5026.msAint.hmt:6.164
urn:cts:greekLit:tlg0012.tlg001.msA:6.415,ImInt,urn:cts:greekLit:tlg5026.msAim.hmt:6.264,urn:cts:greekLit:tlg5026.msAint.hmt:6.200
urn:cts:greekLit:tlg0012.tlg001.msA:6.417,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:6.122,urn:cts:greekLit:tlg5026.msAim.hmt:6.265
urn:cts:greekLit:tlg0012.tlg001.msA:6.419,ImIl,urn:cts:greekLit:tlg5026.msAil.hmt:6.A24,urn:cts:greekLit:tlg5026.msAim.hmt:6.266
urn:cts:greekLit:tlg0012.tlg001.msA:6.434,ImInt,urn:cts:greekLit:tlg5026.msAim.hmt:6.269,urn:cts:greekLit:tlg5026.msAint.hmt:6.201
urn:cts:greekLit:tlg0012.tlg001.msA:6.445,MainExt,urn:cts:greekLit:tlg5026.msA.hmt:6.130,urn:cts:greekLit:tlg5026.msAext.hmt:6.298
urn:cts:greekLit:tlg0012.tlg001.msA:6.448,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:6.131,urn:cts:greekLit:tlg5026.msAim.hmt:6.272
urn:cts:greekLit:tlg0012.tlg001.msA:6.457,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:6.132,urn:cts:greekLit:tlg5026.msAim.hmt:6.273
urn:cts:greekLit:tlg0012.tlg001.msA:6.478,ImIl,urn:cts:greekLit:tlg5026.msAil.hmt:6.292,urn:cts:greekLit:tlg5026.msAim.hmt:6.276
urn:cts:greekLit:tlg0012.tlg001.msA:6.506-6.511,MainExt,urn:cts:greekLit:tlg5026.msA.hmt:6.149,urn:cts:greekLit:tlg5026.msAext.hmt:6.300
urn:cts:greekLit:tlg0012.tlg001.msA:6.510-511,ImInt,urn:cts:greekLit:tlg5026.msAim.hmt:6.277,urn:cts:greekLit:tlg5026.msAint.hmt:6.205
urn:cts:greekLit:tlg0012.tlg001.msA:6.511,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:6.155,urn:cts:greekLit:tlg5026.msAim.hmt:6.278
urn:cts:greekLit:tlg0012.tlg001.msA:6.513,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:6.156,urn:cts:greekLit:tlg5026.msAim.hmt:6.279
urn:cts:greekLit:tlg0012.tlg001.msA:6.59,ImIl,urn:cts:greekLit:tlg5026.msAil.hmt:6.A5,urn:cts:greekLit:tlg5026.msAim.hmt:6.214
urn:cts:greekLit:tlg0012.tlg001.msA:6.68,ImInt,urn:cts:greekLit:tlg5026.msAim.hmt:6.217,urn:cts:greekLit:tlg5026.msAint.hmt:6.166
urn:cts:greekLit:tlg0012.tlg001.msA:6.71,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:6.21,urn:cts:greekLit:tlg5026.msAim.hmt:6.218
urn:cts:greekLit:tlg0012.tlg001.msA:6.96,ImInt,urn:cts:greekLit:tlg5026.msAim.hmt:6.221,urn:cts:greekLit:tlg5026.msAint.hmt:6.169
urn:cts:greekLit:tlg0012.tlg001.msA:6.97,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:6.29,urn:cts:greekLit:tlg5026.msAim.hmt:6.222
urn:cts:greekLit:tlg0012.tlg001.msA:7.110,MainInt,urn:cts:greekLit:tlg5026.msA.hmt:7.403,urn:cts:greekLit:tlg5026.msAint.hmt:7.411
urn:cts:greekLit:tlg0012.tlg001.msA:7.114,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:7.407,urn:cts:greekLit:tlg5026.msAim.hmt:7.409
urn:cts:greekLit:tlg0012.tlg001.msA:7.118,MainInt,urn:cts:greekLit:tlg5026.msA.hmt:7.406,urn:cts:greekLit:tlg5026.msAint.hmt:7.415
urn:cts:greekLit:tlg0012.tlg001.msA:7.133,MainExt,urn:cts:greekLit:tlg5026.msA.hmt:7.1005,urn:cts:greekLit:tlg5026.msAext.hmt:7.1066
urn:cts:greekLit:tlg0012.tlg001.msA:7.144,MainIl,urn:cts:greekLit:tlg5026.msA.hmt:7.1010,urn:cts:greekLit:tlg5026.msAil.hmt:7.1015
urn:cts:greekLit:tlg0012.tlg001.msA:7.146,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:7.1011,urn:cts:greekLit:tlg5026.msAim.hmt:7.1014
urn:cts:greekLit:tlg0012.tlg001.msA:7.16,IntIl,urn:cts:greekLit:tlg5026.msAil.hmt:7.21,urn:cts:greekLit:tlg5026.msAint.hmt:7.19
urn:cts:greekLit:tlg0012.tlg001.msA:7.167,MainInt,urn:cts:greekLit:tlg5026.msA.hmt:7.1023,urn:cts:greekLit:tlg5026.msAint.hmt:7.1029
urn:cts:greekLit:tlg0012.tlg001.msA:7.175,ImInt,urn:cts:greekLit:tlg5026.msAim.hmt:7.1028,urn:cts:greekLit:tlg5026.msAint.hmt:7.1031
urn:cts:greekLit:tlg0012.tlg001.msA:7.177,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:7.1033,urn:cts:greekLit:tlg5026.msAim.hmt:7.1040
urn:cts:greekLit:tlg0012.tlg001.msA:7.186,ImExt,urn:cts:greekLit:tlg5026.msAext.hmt:7.1047,urn:cts:greekLit:tlg5026.msAim.hmt:7.1042
urn:cts:greekLit:tlg0012.tlg001.msA:7.241,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:7.1061,urn:cts:greekLit:tlg5026.msAim.hmt:7.1064
urn:cts:greekLit:tlg0012.tlg001.msA:7.255,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:7.2000,urn:cts:greekLit:tlg5026.msAim.hmt:7.2004
urn:cts:greekLit:tlg0012.tlg001.msA:7.276,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:7.2003,urn:cts:greekLit:tlg5026.msAim.hmt:7.2007
urn:cts:greekLit:tlg0012.tlg001.msA:7.32,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:7.103,urn:cts:greekLit:tlg5026.msAim.hmt:7.108
urn:cts:greekLit:tlg0012.tlg001.msA:7.336,ImIl,urn:cts:greekLit:tlg5026.msAil.hmt:7.2040,urn:cts:greekLit:tlg5026.msAim.hmt:7.2036
urn:cts:greekLit:tlg0012.tlg001.msA:7.353,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:7.2043,urn:cts:greekLit:tlg5026.msAim.hmt:7.2047
urn:cts:greekLit:tlg0012.tlg001.msA:7.359,MainInt,urn:cts:greekLit:tlg5026.msA.hmt:7.2044,urn:cts:greekLit:tlg5026.msAint.hmt:7.2050
urn:cts:greekLit:tlg0012.tlg001.msA:7.367,MainExt,urn:cts:greekLit:tlg5026.msA.hmt:7.2046,urn:cts:greekLit:tlg5026.msAext.hmt:7.2049
urn:cts:greekLit:tlg0012.tlg001.msA:7.393,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:7.3001,urn:cts:greekLit:tlg5026.msAim.hmt:7.3002
urn:cts:greekLit:tlg0012.tlg001.msA:7.41,MainIm,urn:cts:greekLit:tlg5026.msA.hmt:7.105,urn:cts:greekLit:tlg5026.msAim.hmt:7.109
