urn:cts:greekLit:tlg0012.tlg001.msA:9.516	urn:cts:greekLit:tlg5026.msA.hmt:9.493,urn:cts:greekLit:tlg5026.msAint.hmt:9.509
urn:cts:greekLit:tlg0012.tlg001.msA:14.229	urn:cts:greekLit:tlg5026.msA.hmt:14.C19,urn:cts:greekLit:tlg5026.msAint.hmt:14.C7
urn:cts:greekLit:tlg0012.tlg001.msA:19.10	urn:cts:greekLit:tlg5026.msA.hmt:19.2015office3_4,urn:cts:greekLit:tlg5026.msAim.hmt:19.2015office3_2
urn:cts:greekLit:tlg0012.tlg001.msA:15.214	urn:cts:greekLit:tlg5026.msA.hmt:15.70,urn:cts:greekLit:tlg5026.msAint.hmt:15.22
urn:cts:greekLit:tlg0012.tlg001.msA:11.439	urn:cts:greekLit:tlg5026.msA.hmt:11.168,urn:cts:greekLit:tlg5026.msAint.hmt:11.19
urn:cts:greekLit:tlg0012.tlg001.msA:1.364	urn:cts:greekLit:tlg5026.msA.hmt:1.993,urn:cts:greekLit:tlg5026.msAint.hmt:1.1003
urn:cts:greekLit:tlg0012.tlg001.msA:8.189	urn:cts:greekLit:tlg5026.msA.hmt:8.138,urn:cts:greekLit:tlg5026.msAint.hmt:8.143
urn:cts:greekLit:tlg0012.tlg001.msA:1.85	urn:cts:greekLit:tlg5026.msA.hmt:1.96,urn:cts:greekLit:tlg5026.msA.hmt:1.97,urn:cts:greekLit:tlg5026.msAim.hmt:1.111
urn:cts:greekLit:tlg0012.tlg001.msA:1.171	urn:cts:greekLit:tlg5026.msA.hmt:1.488,urn:cts:greekLit:tlg5026.msAint.hmt:1.505
urn:cts:greekLit:tlg0012.tlg001.msA:9.153	urn:cts:greekLit:tlg5026.msA.hmt:9.164,urn:cts:greekLit:tlg5026.msAim.hmt:9.171
urn:cts:greekLit:tlg0012.tlg001.msA:11.24	urn:cts:greekLit:tlg5026.msA.hmt:11.10,urn:cts:greekLit:tlg5026.msAim.hmt:11.2
urn:cts:greekLit:tlg0012.tlg001.msA:15.645	urn:cts:greekLit:tlg5026.msA.hmt:15.174,urn:cts:greekLit:tlg5026.msAim.hmt:15.69
urn:cts:greekLit:tlg0012.tlg001.msA:15.394	urn:cts:greekLit:tlg5026.msA.hmt:15.113,urn:cts:greekLit:tlg5026.msAim.hmt:15.48
urn:cts:greekLit:tlg0012.tlg001.msA:3.22	urn:cts:greekLit:tlg5026.msA.hmt:3.672,urn:cts:greekLit:tlg5026.msAint.hmt:3.49
urn:cts:greekLit:tlg0012.tlg001.msA:9.409	urn:cts:greekLit:tlg5026.msA.hmt:9.389,urn:cts:greekLit:tlg5026.msAim.hmt:9.394
urn:cts:greekLit:tlg0012.tlg001.msA:2.167	urn:cts:greekLit:tlg5026.msAim.hmt:2.280,urn:cts:greekLit:tlg5026.msAint.hmt:2.287
urn:cts:greekLit:tlg0012.tlg001.msA:5.118	urn:cts:greekLit:tlg5026.msA.hmt:5.1034,urn:cts:greekLit:tlg5026.msAim.hmt:5.6035
urn:cts:greekLit:tlg0012.tlg001.msA:2.175	urn:cts:greekLit:tlg5026.msA.hmt:2.275,urn:cts:greekLit:tlg5026.msAint.hmt:2.289
urn:cts:greekLit:tlg0012.tlg001.msA:8.150	urn:cts:greekLit:tlg5026.msA.hmt:8.117,urn:cts:greekLit:tlg5026.msA.hmt:8.118,urn:cts:greekLit:tlg5026.msAint.hmt:8.127
urn:cts:greekLit:tlg0012.tlg001.msA:6.248	urn:cts:greekLit:tlg5026.msA.hmt:6.88,urn:cts:greekLit:tlg5026.msAim.hmt:6.236,urn:cts:greekLit:tlg5026.msAim.hmt:6.237,urn:cts:greekLit:tlg5026.msAint.hmt:6.181
urn:cts:greekLit:tlg0012.tlg001.msA:5.661	urn:cts:greekLit:tlg5026.msA.hmt:5.4002,urn:cts:greekLit:tlg5026.msAim.hmt:5.4042
urn:cts:greekLit:tlg0012.tlg001.msA:18.40	urn:cts:greekLit:tlg5026.msA.hmt:18.23,urn:cts:greekLit:tlg5026.msAim.hmt:18.5
urn:cts:greekLit:tlg0012.tlg001.msA:12.276	urn:cts:greekLit:tlg5026.msA.hmt:12.H26,urn:cts:greekLit:tlg5026.msA.hmt:12.H27,urn:cts:greekLit:tlg5026.msAim.hmt:12.H9
urn:cts:greekLit:tlg0012.tlg001.msA:1.353	urn:cts:greekLit:tlg5026.msA.hmt:1.988,urn:cts:greekLit:tlg5026.msAim.hmt:1.999
urn:cts:greekLit:tlg0012.tlg001.msA:6.510-511	urn:cts:greekLit:tlg5026.msAim.hmt:6.277,urn:cts:greekLit:tlg5026.msAint.hmt:6.205
urn:cts:greekLit:tlg0012.tlg001.msA:18.589	urn:cts:greekLit:tlg5026.msA.hmt:18.207,urn:cts:greekLit:tlg5026.msAim.hmt:18.69
urn:cts:greekLit:tlg0012.tlg001.msA:4.457	urn:cts:greekLit:tlg5026.msA.hmt:4.687,urn:cts:greekLit:tlg5026.msAim.hmt:4.874
urn:cts:greekLit:tlg0012.tlg001.msA:11.128	urn:cts:greekLit:tlg5026.msA.hmt:11.63,urn:cts:greekLit:tlg5026.msAim.hmt:11.16
urn:cts:greekLit:tlg0012.tlg001.msA:19.384	urn:cts:greekLit:tlg5026.msA.hmt:19.hc_10,urn:cts:greekLit:tlg5026.msAim.hmt:19.hc_5
urn:cts:greekLit:tlg0012.tlg001.msA:4.394	urn:cts:greekLit:tlg5026.msA.hmt:4.603,urn:cts:greekLit:tlg5026.msAint.hmt:4.602
urn:cts:greekLit:tlg0012.tlg001.msA:9.222	urn:cts:greekLit:tlg5026.msA.hmt:9.250,urn:cts:greekLit:tlg5026.msA.hmt:9.251,urn:cts:greekLit:tlg5026.msAim.hmt:9.259
urn:cts:greekLit:tlg0012.tlg001.msA:6.367	urn:cts:greekLit:tlg5026.msA.hmt:6.114,urn:cts:greekLit:tlg5026.msAim.hmt:6.257
urn:cts:greekLit:tlg0012.tlg001.msA:15.571	urn:cts:greekLit:tlg5026.msAim.hmt:15.65,urn:cts:greekLit:tlg5026.msAint.hmt:15.42
urn:cts:greekLit:tlg0012.tlg001.msA:8.23	urn:cts:greekLit:tlg5026.msA.hmt:8.19,urn:cts:greekLit:tlg5026.msAim.hmt:8.27,urn:cts:greekLit:tlg5026.msAint.hmt:8.33
urn:cts:greekLit:tlg0012.tlg001.msA:18.501	urn:cts:greekLit:tlg5026.msA.hmt:18.177,urn:cts:greekLit:tlg5026.msAint.hmt:18.41
urn:cts:greekLit:tlg0012.tlg001.msA:1.228	urn:cts:greekLit:tlg5026.msA.hmt:1.654,urn:cts:greekLit:tlg5026.msAint.hmt:1.672
urn:cts:greekLit:tlg0012.tlg001.msA:1.41	urn:cts:greekLit:tlg5026.msAim.hmt:1.51,urn:cts:greekLit:tlg5026.msAint.hmt:1.57
urn:cts:greekLit:tlg0012.tlg001.msA:14.145	urn:cts:greekLit:tlg5026.msA.hmt:14.G7,urn:cts:greekLit:tlg5026.msAim.hmt:14.G1
urn:cts:greekLit:tlg0012.tlg001.msA:4.141	urn:cts:greekLit:tlg5026.msA.hmt:4.241,urn:cts:greekLit:tlg5026.msAint.hmt:4.242
urn:cts:greekLit:tlg0012.tlg001.msA:18.499	urn:cts:greekLit:tlg5026.msAim.hmt:18.54,urn:cts:greekLit:tlg5026.msAint.hmt:18.57
urn:cts:greekLit:tlg0012.tlg001.msA:11.601	urn:cts:greekLit:tlg5026.msA.hmt:11.221,urn:cts:greekLit:tlg5026.msAim.hmt:11.3006
urn:cts:greekLit:tlg0012.tlg001.msA:2.189	urn:cts:greekLit:tlg5026.msA.hmt:2.306,urn:cts:greekLit:tlg5026.msAim.hmt:2.327
urn:cts:greekLit:tlg0012.tlg001.msA:1.8	urn:cts:greekLit:tlg5026.msAim.hmt:1.19,urn:cts:greekLit:tlg5026.msAint.hmt:1.27
urn:cts:greekLit:tlg0012.tlg001.msA:6.181	urn:cts:greekLit:tlg5026.msAim.hmt:6.229,urn:cts:greekLit:tlg5026.msAint.hmt:6.174
urn:cts:greekLit:tlg0012.tlg001.msA:7.452	urn:cts:greekLit:tlg5026.msA.hmt:7.3046,urn:cts:greekLit:tlg5026.msAim.hmt:7.3047,urn:cts:greekLit:tlg5026.msAim.hmt:7.3048
urn:cts:greekLit:tlg0012.tlg001.msA:7.428	urn:cts:greekLit:tlg5026.msA.hmt:7.3029,urn:cts:greekLit:tlg5026.msA.hmt:7.3030,urn:cts:greekLit:tlg5026.msAint.hmt:7.3017
urn:cts:greekLit:tlg0012.tlg001.msA:6.96	urn:cts:greekLit:tlg5026.msAim.hmt:6.221,urn:cts:greekLit:tlg5026.msAint.hmt:6.169
urn:cts:greekLit:tlg0012.tlg001.msA:10.75	urn:cts:greekLit:tlg5026.msA.hmt:10.81,urn:cts:greekLit:tlg5026.msAim.hmt:10.85
urn:cts:greekLit:tlg0012.tlg001.msA:9.505	urn:cts:greekLit:tlg5026.msA.hmt:9.475,urn:cts:greekLit:tlg5026.msAim.hmt:9.479
urn:cts:greekLit:tlg0012.tlg001.msA:9.567	urn:cts:greekLit:tlg5026.msA.hmt:9.542,urn:cts:greekLit:tlg5026.msAim.hmt:9.558,urn:cts:greekLit:tlg5026.msAint.hmt:9.565
urn:cts:greekLit:tlg0012.tlg001.msA:9.215	urn:cts:greekLit:tlg5026.msA.hmt:9.246,urn:cts:greekLit:tlg5026.msAint.hmt:9.261
urn:cts:greekLit:tlg0012.tlg001.msA:3.348	urn:cts:greekLit:tlg5026.msA.hmt:3.505,urn:cts:greekLit:tlg5026.msAim.hmt:3.751
urn:cts:greekLit:tlg0012.tlg001.msA:1.271	urn:cts:greekLit:tlg5026.msA.hmt:1.861,urn:cts:greekLit:tlg5026.msAim.hmt:1.737
urn:cts:greekLit:tlg0012.tlg001.msA:1.175	urn:cts:greekLit:tlg5026.msA.hmt:1.495,urn:cts:greekLit:tlg5026.msA.hmt:1.496,urn:cts:greekLit:tlg5026.msAim.hmt:1.501,urn:cts:greekLit:tlg5026.msAint.hmt:1.506
