urn:cts:greekLit:tlg0012.tlg001.msA:4.205	msA.hmt:4.358 vs msAim.hmt:4.816	20.0%
urn:cts:greekLit:tlg0012.tlg001.msA:4.212	msA.hmt:4.370 vs msAil.hmt:4.822	50.0%
urn:cts:greekLit:tlg0012.tlg001.msA:4.235	msA.hmt:4.405 vs msAint.hmt:4.1001	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:4.243	msA.hmt:4.415 vs msAim.hmt:4.824	66.67%
urn:cts:greekLit:tlg0012.tlg001.msA:4.245	msAext.hmt:4.830 vs msAim.hmt:4.825	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:4.251	msA.hmt:4.437 vs msAint.hmt:4.434	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:4.274	msA.hmt:4.456 vs msAil.hmt:4.834	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:4.277	msA.hmt:4.459 vs msAim.hmt:4.832	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:4.315	msA.hmt:4.506 vs msAim.hmt:4.844	50.0%
urn:cts:greekLit:tlg0012.tlg001.msA:4.319	msA.hmt:4.510 vs msAim.hmt:4.845	83.33%
urn:cts:greekLit:tlg0012.tlg001.msA:4.334	msA.hmt:4.536 vs msAil.hmt:4.853	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:4.394	msA.hmt:4.603 vs msAint.hmt:4.602	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:4.426	msA.hmt:4.646 vs msAim.hmt:4.868	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:4.433	msA.hmt:4.652 vs msAil.hmt:4.869	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:4.456	msAim.hmt:4.873 vs msAint.hmt:4.684	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:4.457	msA.hmt:4.687 vs msAim.hmt:4.874	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:4.458	msA.hmt:4.691 vs msAint.hmt:4.690	44.44%
urn:cts:greekLit:tlg0012.tlg001.msA:4.483	msA.hmt:4.718 vs msAim.hmt:4.876	33.33%
urn:cts:greekLit:tlg0012.tlg001.msA:4.497	msA.hmt:4.733 vs msAint.hmt:4.734	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:4.500	msA.hmt:4.742 vs msAint.hmt:4.740	30.0%
urn:cts:greekLit:tlg0012.tlg001.msA:4.527	msAim.hmt:4.884 vs msAint.hmt:4.774	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:5.105	msA.hmt:5.6133 vs msAint.hmt:5.6029	50.0%
urn:cts:greekLit:tlg0012.tlg001.msA:5.118	msA.hmt:5.1034 vs msAim.hmt:5.6035	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:5.138	msA.hmt:5.1042 vs msAint.hmt:5.6046	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:5.140	msA.hmt:5.1043 vs msAim.hmt:5.6043	36.36%
urn:cts:greekLit:tlg0012.tlg001.msA:5.146	msA.hmt:5.1045 vs msAim.hmt:5.6044	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:5.158	msA.hmt:5.1049 vs msAint.hmt:5.6050	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:5.162	msAil.hmt:5.6056 vs msAim.hmt:5.6051	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:5.178	msA.hmt:5.1052 vs msAext.hmt:5.6055	100.0%
urn:cts:greekLit:tlg0012.tlg001.msA:5.187	msA.hmt:5.1054 vs msAil.hmt:5.6067	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:5.211	msA.hmt:5.1063 vs msAil.hmt:5.6081	50.0%
urn:cts:greekLit:tlg0012.tlg001.msA:5.212	msAil.hmt:5.6082 vs msAim.hmt:5.6073	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:5.219	msA.hmt:5.1064 vs msAil.hmt:5.6085	16.67%
urn:cts:greekLit:tlg0012.tlg001.msA:5.223	msA.hmt:5.1065 vs msAil.hmt:5.6086	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:5.224	msAil.hmt:5.6087 vs msAim.hmt:5.6075	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:5.226	msA.hmt:5.1067 vs msAil.hmt:5.6088	50.0%
urn:cts:greekLit:tlg0012.tlg001.msA:5.231	msA.hmt:5.1069 vs msAim.hmt:5.6077	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:5.245	msA.hmt:5.1071 vs msAil.hmt:5.6104	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:5.247	msAil.hmt:5.6105 vs msAim.hmt:5.6094	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:5.258	msAil.hmt:5.6113 vs msAim.hmt:5.6095	16.67%
urn:cts:greekLit:tlg0012.tlg001.msA:5.264	msAil.hmt:5.6121 vs msAim.hmt:5.6116	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:5.267	msAil.hmt:5.6122 vs msAint.hmt:5.6118	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:5.278	msA.hmt:5.1083 vs msAim.hmt:5.6117	66.67%
urn:cts:greekLit:tlg0012.tlg001.msA:5.284	msA.hmt:5.1085 vs msAil.hmt:5.6130	40.0%
urn:cts:greekLit:tlg0012.tlg001.msA:5.292	msA.hmt:5.2002 vs msAil.hmt:5.2017	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:5.297	msA.hmt:5.2005 vs msAint.hmt:5.4012	25.0%
urn:cts:greekLit:tlg0012.tlg001.msA:5.298	msAil.hmt:5.2021 vs msAint.hmt:5.4013	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:5.308	msA.hmt:5.2010 vs msAil.hmt:5.2025	50.0%
urn:cts:greekLit:tlg0012.tlg001.msA:5.309	msAil.hmt:5.2026 vs msAint.hmt:5.4015	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:5.314	msAext.hmt:5.2044 vs msAil.hmt:5.2047	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:5.315	msA.hmt:5.2028 vs msAil.hmt:5.2048	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:5.322	msA.hmt:5.2029 vs msAil.hmt:5.2051	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:5.329	msAil.hmt:5.2054 vs msAim.hmt:5.2040	25.0%
urn:cts:greekLit:tlg0012.tlg001.msA:5.330	msA.hmt:5.2031 vs msAil.hmt:5.2055	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:5.44	msA.hmt:5.1015 vs msAint.hmt:5.6019	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:5.6	msA.hmt:5.1005 vs msAint.hmt:5.6002	23.08%
urn:cts:greekLit:tlg0012.tlg001.msA:5.661	msA.hmt:5.4002 vs msAim.hmt:5.4042	20.0%
urn:cts:greekLit:tlg0012.tlg001.msA:5.665	msA.hmt:5.4000 vs msAim.hmt:5.4043	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:5.697	msAext.hmt:5.4078 vs msAim.hmt:5.4047	50.0%
urn:cts:greekLit:tlg0012.tlg001.msA:5.725	msA.hmt:5.4014 vs msAim.hmt:5.4049	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:5.729	msA.hmt:5.4018 vs msAim.hmt:5.4050	33.33%
urn:cts:greekLit:tlg0012.tlg001.msA:5.744	msA.hmt:5.4028 vs msAim.hmt:5.4052	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:5.748	msAil.hmt:5.4086 vs msAim.hmt:5.4054	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:5.75	msA.hmt:5.1025 vs msAim.hmt:5.6023	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:5.785	msA.hmt:5.4035 vs msAim.hmt:5.4058	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:5.800	msA.hmt:5.4037 vs msAint.hmt:5.4075	66.67%
urn:cts:greekLit:tlg0012.tlg001.msA:5.808	msAext.hmt:5.4083 vs msAint.hmt:5.4076	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:5.824	msA.hmt:5.4040 vs msAim.hmt:5.4064	60.0%
urn:cts:greekLit:tlg0012.tlg001.msA:5.836	msAil.hmt:5.4087 vs msAim.hmt:5.4068	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:5.842	msA.hmt:5.5001 vs msAint.hmt:5.5008	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:5.852	msAext.hmt:5.5009 vs msAim.hmt:5.5006	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:6.1	msA.hmt:6.1 vs msAil.hmt:6.A1	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:6.135	msA.hmt:6.42 vs msAim.hmt:6.224	22.22%
urn:cts:greekLit:tlg0012.tlg001.msA:6.154	msA.hmt:6.53 vs msAil.hmt:6.A7	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:6.155	msA.hmt:6.54 vs msAim.hmt:6.225	25.0%
urn:cts:greekLit:tlg0012.tlg001.msA:6.158	msAil.hmt:6.286 vs msAint.hmt:6.171	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:6.159	msAil.hmt:6.287 vs msAim.hmt:6.227	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:6.17	msA.hmt:6.6 vs msAim.hmt:6.208	25.0%
urn:cts:greekLit:tlg0012.tlg001.msA:6.170	msA.hmt:6.59 vs msAint.hmt:6.172	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:6.181	msAim.hmt:6.229 vs msAint.hmt:6.174	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:6.187	msAext.hmt:6.295 vs msAint.hmt:6.175	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:6.2	msA.hmt:6.2 vs msAint.hmt:6.162	12.5%
urn:cts:greekLit:tlg0012.tlg001.msA:6.221	msAil.hmt:6.A10 vs msAint.hmt:6.178	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:6.241	msA.hmt:6.83 vs msAil.hmt:6.A14	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:6.246	msAext.hmt:6.296 vs msAim.hmt:6.235	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:6.257	msAil.hmt:6.A15 vs msAim.hmt:6.239	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:6.266	msAim.hmt:6.243 vs msAint.hmt:6.183	22.22%
urn:cts:greekLit:tlg0012.tlg001.msA:6.291	msA.hmt:6.98 vs msAint.hmt:6.185	11.11%
urn:cts:greekLit:tlg0012.tlg001.msA:6.31	msA.hmt:6.12 vs msAim.hmt:6.210	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:6.319	msA.hmt:6.102 vs msAim.hmt:6.251	36.36%
urn:cts:greekLit:tlg0012.tlg001.msA:6.337	msA.hmt:6.110 vs msAil.hmt:6.291	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:6.348	msA.hmt:6.111 vs msAint.hmt:6.192	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:6.353	msAim.hmt:6.253 vs msAint.hmt:6.193	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:6.373	msAim.hmt:6.259 vs msAint.hmt:6.196	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:6.398	msAil.hmt:6.A21 vs msAint.hmt:6.197	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:6.40	msAil.hmt:6.A4 vs msAint.hmt:6.164	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:6.415	msAim.hmt:6.264 vs msAint.hmt:6.200	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:6.417	msA.hmt:6.122 vs msAim.hmt:6.265	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:6.419	msAil.hmt:6.A24 vs msAim.hmt:6.266	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:6.434	msAim.hmt:6.269 vs msAint.hmt:6.201	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:6.445	msA.hmt:6.130 vs msAext.hmt:6.298	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:6.448	msA.hmt:6.131 vs msAim.hmt:6.272	25.0%
urn:cts:greekLit:tlg0012.tlg001.msA:6.457	msA.hmt:6.132 vs msAim.hmt:6.273	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:6.478	msAil.hmt:6.292 vs msAim.hmt:6.276	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:6.506-6.511	msA.hmt:6.149 vs msAext.hmt:6.300	25.0%
urn:cts:greekLit:tlg0012.tlg001.msA:6.510-511	msAim.hmt:6.277 vs msAint.hmt:6.205	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:6.511	msA.hmt:6.155 vs msAim.hmt:6.278	25.0%
urn:cts:greekLit:tlg0012.tlg001.msA:6.513	msA.hmt:6.156 vs msAim.hmt:6.279	14.29%
urn:cts:greekLit:tlg0012.tlg001.msA:6.59	msAil.hmt:6.A5 vs msAim.hmt:6.214	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:6.68	msAim.hmt:6.217 vs msAint.hmt:6.166	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:6.71	msA.hmt:6.21 vs msAim.hmt:6.218	33.33%
urn:cts:greekLit:tlg0012.tlg001.msA:6.96	msAim.hmt:6.221 vs msAint.hmt:6.169	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:6.97	msA.hmt:6.29 vs msAim.hmt:6.222	25.0%
urn:cts:greekLit:tlg0012.tlg001.msA:7.110	msA.hmt:7.403 vs msAint.hmt:7.411	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:7.114	msA.hmt:7.407 vs msAim.hmt:7.409	16.67%
urn:cts:greekLit:tlg0012.tlg001.msA:7.118	msA.hmt:7.406 vs msAint.hmt:7.415	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:7.133	msA.hmt:7.1005 vs msAext.hmt:7.1066	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:7.144	msA.hmt:7.1010 vs msAil.hmt:7.1015	33.33%
urn:cts:greekLit:tlg0012.tlg001.msA:7.146	msA.hmt:7.1011 vs msAim.hmt:7.1014	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:7.16	msAil.hmt:7.21 vs msAint.hmt:7.19	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:7.167	msA.hmt:7.1023 vs msAint.hmt:7.1029	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:7.175	msAim.hmt:7.1028 vs msAint.hmt:7.1031	80.0%
urn:cts:greekLit:tlg0012.tlg001.msA:7.177	msA.hmt:7.1033 vs msAim.hmt:7.1040	71.43%
urn:cts:greekLit:tlg0012.tlg001.msA:7.186	msAext.hmt:7.1047 vs msAim.hmt:7.1042	40.0%
urn:cts:greekLit:tlg0012.tlg001.msA:7.241	msA.hmt:7.1061 vs msAim.hmt:7.1064	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:7.255	msA.hmt:7.2000 vs msAim.hmt:7.2004	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:7.276	msA.hmt:7.2003 vs msAim.hmt:7.2007	30.0%
urn:cts:greekLit:tlg0012.tlg001.msA:7.32	msA.hmt:7.103 vs msAim.hmt:7.108	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:7.336	msAil.hmt:7.2040 vs msAim.hmt:7.2036	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:7.353	msA.hmt:7.2043 vs msAim.hmt:7.2047	20.0%
urn:cts:greekLit:tlg0012.tlg001.msA:7.359	msA.hmt:7.2044 vs msAint.hmt:7.2050	37.5%
urn:cts:greekLit:tlg0012.tlg001.msA:7.367	msA.hmt:7.2046 vs msAext.hmt:7.2049	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:7.393	msA.hmt:7.3001 vs msAim.hmt:7.3002	20.0%
urn:cts:greekLit:tlg0012.tlg001.msA:7.41	msA.hmt:7.105 vs msAim.hmt:7.109	40.0%
urn:cts:greekLit:tlg0012.tlg001.msA:7.413	msAim.hmt:7.3022 vs msAint.hmt:7.3013	75.0%
urn:cts:greekLit:tlg0012.tlg001.msA:7.433	msA.hmt:7.3035 vs msAil.hmt:7.3038	100.0%
urn:cts:greekLit:tlg0012.tlg001.msA:7.436	msA.hmt:7.3037 vs msAim.hmt:7.3040	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:7.475	msA.hmt:7.3034 vs msAint.hmt:7.3008	20.0%
urn:cts:greekLit:tlg0012.tlg001.msA:7.75	msA.hmt:7.208 vs msAil.hmt:7.210	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:7.89	msAim.hmt:7.312 vs msAint.hmt:7.316	20.0%
urn:cts:greekLit:tlg0012.tlg001.msA:7.93	msA.hmt:7.308 vs msAext.hmt:7.318	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:8.103	msAim.hmt:8.90 vs msAint.hmt:8.93	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:8.109	msA.hmt:8.88 vs msAim.hmt:8.91	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:8.114	msAext.hmt:8.95 vs msAim.hmt:8.92	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:8.12	msA.hmt:8.6 vs msAim.hmt:8.11	9.09%
urn:cts:greekLit:tlg0012.tlg001.msA:8.125	msA.hmt:8.101 vs msAim.hmt:8.109	42.86%
urn:cts:greekLit:tlg0012.tlg001.msA:8.135	msA.hmt:8.106 vs msAim.hmt:8.110	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:8.157	msA.hmt:8.119 vs msAim.hmt:8.124	14.29%
urn:cts:greekLit:tlg0012.tlg001.msA:8.163	msA.hmt:8.121 vs msAim.hmt:8.125	20.0%
urn:cts:greekLit:tlg0012.tlg001.msA:8.164-8.166	msA.hmt:8.122 vs msAim.hmt:8.9002	25.0%
urn:cts:greekLit:tlg0012.tlg001.msA:8.189	msA.hmt:8.138 vs msAint.hmt:8.143	25.0%
urn:cts:greekLit:tlg0012.tlg001.msA:8.191	msA.hmt:8.139 vs msAint.hmt:8.144	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:8.193	msA.hmt:8.146 vs msAim.hmt:8.156	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:8.217	msA.hmt:8.155 vs msAext.hmt:8.1001	50.0%
urn:cts:greekLit:tlg0012.tlg001.msA:8.22	msAim.hmt:8.26 vs msAint.hmt:8.32	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:8.270	msAim.hmt:8.187 vs msAint.hmt:8.191	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:8.276	msA.hmt:8.194 vs msAint.hmt:8.201	22.22%
urn:cts:greekLit:tlg0012.tlg001.msA:8.296	msA.hmt:8.199 vs msAim.hmt:8.211	33.33%
urn:cts:greekLit:tlg0012.tlg001.msA:8.313	msAim.hmt:8.216 vs msAint.hmt:8.219	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:8.322	msAext.hmt:8.221 vs msAim.hmt:8.218	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:8.349	msA.hmt:8.233 vs msAim.hmt:8.244	60.0%
urn:cts:greekLit:tlg0012.tlg001.msA:8.35	msA.hmt:8.25 vs msAim.hmt:8.29	14.29%
urn:cts:greekLit:tlg0012.tlg001.msA:8.353	msA.hmt:8.235 vs msAim.hmt:8.245	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:8.377	msA.hmt:8.247 vs msAint.hmt:8.257	50.0%
urn:cts:greekLit:tlg0012.tlg001.msA:8.378	msA.hmt:8.248 vs msAim.hmt:8.256	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:8.408	msA.hmt:8.261 vs msAim.hmt:8.266	50.0%
urn:cts:greekLit:tlg0012.tlg001.msA:8.415	msA.hmt:8.264 vs msAim.hmt:8.267	85.71%
urn:cts:greekLit:tlg0012.tlg001.msA:8.428	msAim.hmt:8.280 vs msAint.hmt:8.284	33.33%
urn:cts:greekLit:tlg0012.tlg001.msA:8.450-8.451	msA.hmt:8.279 vs msAim.hmt:8.283	11.11%
urn:cts:greekLit:tlg0012.tlg001.msA:8.455	msA.hmt:8.290 vs msAint.hmt:8.299	50.0%
urn:cts:greekLit:tlg0012.tlg001.msA:8.470	msA.hmt:8.291 vs msAint.hmt:8.302	12.5%
urn:cts:greekLit:tlg0012.tlg001.msA:8.474	msA.hmt:8.292 vs msAim.hmt:8.298	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:8.478-8.479	msA.hmt:8.305 vs msAim.hmt:8.314	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:8.480	msA.hmt:8.307 vs msAim.hmt:8.2004	16.67%
urn:cts:greekLit:tlg0012.tlg001.msA:8.488	msA.hmt:8.309 vs msAint.hmt:8.318	16.67%
urn:cts:greekLit:tlg0012.tlg001.msA:8.505	msAim.hmt:8.328 vs msAint.hmt:8.335	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:8.513	msA.hmt:8.321 vs msAint.hmt:8.336	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:8.526	msA.hmt:8.325 vs msAim.hmt:8.334	50.0%
urn:cts:greekLit:tlg0012.tlg001.msA:8.53	msA.hmt:8.45 vs msAint.hmt:8.54	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:8.545	msA.hmt:8.343 vs msAint.hmt:8.351	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:8.553	msA.hmt:8.344 vs msAim.hmt:8.349	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:8.560	msA.hmt:8.355 vs msAim.hmt:8.358	62.5%
urn:cts:greekLit:tlg0012.tlg001.msA:8.563	msA.hmt:8.357 vs msAim.hmt:8.359	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:8.68	msA.hmt:8.65 vs msAim.hmt:8.71	80.0%
urn:cts:greekLit:tlg0012.tlg001.msA:8.70	msA.hmt:8.66 vs msAext.hmt:8.1000	50.0%
urn:cts:greekLit:tlg0012.tlg001.msA:9.	msA.hmt:9.107 vs msAext.hmt:9.695	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:9.1	msA.hmt:9.2 vs msAil.hmt:9.14	60.0%
urn:cts:greekLit:tlg0012.tlg001.msA:9.106	msA.hmt:9.111 vs msAil.hmt:9.124	28.57%
urn:cts:greekLit:tlg0012.tlg001.msA:9.11	msAil.hmt:9.46 vs msAim.hmt:9.38	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:9.112	msAext.hmt:9.146 vs msAim.hmt:9.140	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:9.119	msA.hmt:9.129 vs msAil.hmt:9.147	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:9.125	msA.hmt:9.133 vs msAil.hmt:9.151	100.0%
urn:cts:greekLit:tlg0012.tlg001.msA:9.129	msA.hmt:9.135 vs msAint.hmt:9.144	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:9.13	msAext.hmt:9.681 vs msAil.hmt:9.47	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:9.141	msA.hmt:9.157 vs msAil.hmt:9.181	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:9.145	msA.hmt:9.160 vs msAim.hmt:9.169	11.11%
urn:cts:greekLit:tlg0012.tlg001.msA:9.148	msA.hmt:9.162 vs msAim.hmt:9.170	42.86%
urn:cts:greekLit:tlg0012.tlg001.msA:9.15	msA.hmt:9.28 vs msAil.hmt:9.48	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:9.155	msAil.hmt:9.184 vs msAint.hmt:9.174	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:9.170	msA.hmt:9.191 vs msAim.hmt:9.194	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:9.177	msAext.hmt:9.201 vs msAil.hmt:9.207	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:9.18	msA.hmt:9.31 vs msAint.hmt:9.42	40.0%
urn:cts:greekLit:tlg0012.tlg001.msA:9.180	msA.hmt:9.192 vs msAint.hmt:9.198	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:9.182	msA.hmt:9.193 vs msAint.hmt:9.199	50.0%
urn:cts:greekLit:tlg0012.tlg001.msA:9.189	msA.hmt:9.211 vs msAil.hmt:9.232	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:9.19	msA.hmt:9.32 vs msAint.hmt:9.43	50.0%
urn:cts:greekLit:tlg0012.tlg001.msA:9.190	msA.hmt:9.212 vs msAil.hmt:9.233	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:9.206	msA.hmt:9.219 vs msAil.hmt:9.238	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:9.208	msA.hmt:9.220 vs msAil.hmt:9.239	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:9.215	msA.hmt:9.246 vs msAint.hmt:9.261	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:9.220	msA.hmt:9.249 vs msAil.hmt:9.264	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:9.23	msA.hmt:9.33 vs msAint.hmt:9.44	25.0%
urn:cts:greekLit:tlg0012.tlg001.msA:9.230	msA.hmt:9.257 vs msAil.hmt:9.267	50.0%
urn:cts:greekLit:tlg0012.tlg001.msA:9.235	msAim.hmt:9.280 vs msAint.hmt:9.286	16.67%
urn:cts:greekLit:tlg0012.tlg001.msA:9.239	msA.hmt:9.272 vs msAim.hmt:9.281	20.0%
urn:cts:greekLit:tlg0012.tlg001.msA:9.242	msAim.hmt:9.282 vs msAint.hmt:9.287	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:9.297	msA.hmt:9.304 vs msAext.hmt:9.310	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:9.310	msAil.hmt:9.333 vs msAint.hmt:9.321	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:9.32	msAil.hmt:9.51 vs msAim.hmt:9.39	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:9.33	msA.hmt:9.36 vs msAil.hmt:9.52	33.33%
urn:cts:greekLit:tlg0012.tlg001.msA:9.349	msA.hmt:9.340 vs msAim.hmt:9.345	40.0%
urn:cts:greekLit:tlg0012.tlg001.msA:9.358	msAil.hmt:9.350 vs msAim.hmt:9.347	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:9.36	msA.hmt:9.54 vs msAim.hmt:9.63	33.33%
urn:cts:greekLit:tlg0012.tlg001.msA:9.375	msA.hmt:9.358 vs msAil.hmt:9.371	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:9.376	msA.hmt:9.359 vs msAil.hmt:9.372	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:9.401	msA.hmt:9.384 vs msAint.hmt:9.395	44.44%
urn:cts:greekLit:tlg0012.tlg001.msA:9.409	msA.hmt:9.389 vs msAim.hmt:9.394	25.0%
urn:cts:greekLit:tlg0012.tlg001.msA:9.416	msA.hmt:9.397 vs msAint.hmt:9.404	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:9.43	msA.hmt:9.55 vs msAim.hmt:9.65	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:9.44	msA.hmt:9.56 vs msAil.hmt:9.73	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:9.443	msA.hmt:9.408 vs msAim.hmt:9.419	8.33%
urn:cts:greekLit:tlg0012.tlg001.msA:9.454	msA.hmt:9.416 vs msAil.hmt:9.433	0.0%
urn:cts:greekLit:tlg0012.tlg001.msA:9.457	msA.hmt:9.417 vs msAim.hmt:9.422	0.0%
